"site.id","constituent","model","RMSE","r.squared","p.value","Intercept","lnQ","DECTIME","sin.DECTIME","cos.DECTIME","Intercept.SE","lnQ.SE","DECTIME.SE","sin.DECTIME.SE","cos.DECTIME.SE","Intercept.p.value","lnQ.p.value","DECTIME.p.value","sin.DECTIME.p.value","cos.DECTIME.p.value"
"MOGU02900","NO3","rloadest_7",0.556627490876871,37.4420251265034,7.20227432138287e-08,8.71404987778888,0.744543603281154,0.064574331397239,-0.211371190153407,-0.0924676135002967,0.0619293451932834,0.138972624161789,0.0152854732747512,0.114359783857772,0.094981994257571,5.12731071909176e-102,3.40186503257128e-07,3.54330431034381e-05,0.0592646312403185,0.31672271424889
"ORIZ02900","NO3","rloadest_7",0.602180488663447,25.9970405432153,0.000796682493452217,5.29313006760091,0.428553718441256,0.0560962668457168,0.122361733052305,-0.265055501134575,0.0770501345209607,0.183241182953275,0.0249165695133553,0.151574183136404,0.129421631561908,2.14858455324305e-62,0.017183380349189,0.0215943034843521,0.401468835755166,0.0359666367968994
"RONC02800","NO3","rloadest_7",0.337576044921997,70.886494248474,3.1962971136501e-07,4.75191651816588,0.73111531857318,0.0003496169204793,0.0721351898475107,0.0011404183847043,0.0636001823519873,0.173026323606154,0.0625329962359289,0.111186532388514,0.0947476210565203,2.86312270391471e-36,5.91956619731533e-05,0.995096414308073,0.477663954391544,0.989443595845561
