"site.id","constituent","RL5.Flux_Rate","RL5.SE","RL5.CI_lower","RL5.CI_upper","RL5.years.record","RL5.years.complete","RL7.Flux_Rate","RL7.SE","RL7.CI_lower","RL7.CI_upper","RL7.years.record","RL7.years.complete","CMP.Flux_Rate","CMP.SE","CMP.CI_lower","CMP.CI_upper","CMP.years.record","CMP.years.complete","INT.Flux_Rate","INT.SE","INT.CI_lower","INT.CI_upper","INT.years.record","INT.years.complete","BRE.Flux_Rate","BRE.SE","BRE.CI_lower","BRE.CI_upper","BRE.years.record","BRE.years.complete","loadflex.version","run.date"
"Rac","NO23",45694799.8193542,6384583.91902849,34459483.6610859,59433054.4161053,10,10,28626093.647529,2975139.20269923,23238000.2765801,34886666.8063449,10,10,20837585.5193661,NA,NA,NA,10,10,19156615.5238087,NA,NA,NA,10,10,20718267.6436824,684962.466382902,19375741.2095719,22060794.0777929,NA,NA,"1.1.11",2017-06-11 21:40:33
