"site.id","constituent","Month","RL5.n","RL5.Flux_Rate","RL5.SE","RL5.CI_lower","RL5.CI_upper","RL7.n","RL7.Flux_Rate","RL7.SE","RL7.CI_lower","RL7.CI_upper","CMP.n","CMP.Flux_Rate","CMP.SE","CMP.CI_lower","CMP.CI_upper","INT.n","INT.Flux_Rate","INT.SE","INT.CI_lower","INT.CI_upper","BRE.n","BRE.Flux_Rate","BRE.SE","BRE.CI_lower","BRE.CI_upper","loadflex.version","run.date"
"MOGU02900","PT","2001-11",30,601956.76572128,156161.232796883,353331.8345961,960862.562016817,30,542596.046344233,166916.20894769,287662.245023719,934978.763585396,30,24396.126461232,NA,NA,NA,30,25698.7885442512,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2001-12",31,1177567.89898651,310503.188299247,685015.524091959,1892689.23840299,31,1078345.93181553,333758.928628899,569422.728652392,1863594.87356947,31,17549.5498244637,NA,NA,NA,31,14063.025435926,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2002-01",31,2337733.95243643,622930.123763635,1351936.103258,3774353.15476983,31,2233724.70685651,734086.477797915,1132812.73098829,3975212.07844889,31,1034405.76938663,NA,NA,NA,31,966506.678632717,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2002-02",28,2513275.93257301,660626.643597454,1464578.11428048,4034153.90342704,28,2452850.09994556,813726.055964037,1235798.99710563,4385804.00118165,28,1501516.2709315,NA,NA,NA,28,1484831.58375322,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2002-03",31,1446465.8899778,352516.783986571,877637.40607496,2250317.11886023,31,1384762.43868067,379315.325369043,788320.474756935,2262695.39358034,31,1111948.14039987,NA,NA,NA,31,1109935.4161382,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2002-04",30,771141.817483147,190641.431821675,464438.230364835,1206638.12293081,30,730074.506210106,195276.872022062,421312.610592439,1180647.6246452,30,919837.8026063,NA,NA,NA,30,848000.716258531,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2002-05",31,620067.934760299,148497.937968,379585.44047273,957962.844612344,31,586671.489392561,152466.926606551,344024.308736893,937166.296987333,31,773797.661611013,NA,NA,NA,31,723703.914162947,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2002-06",30,449863.004048707,107981.550924689,275075.25241967,695634.756512525,30,431065.322855041,110292.625025991,254931.785008267,684105.602916812,30,626994.618994216,NA,NA,NA,30,623500.50531185,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2002-07",31,375439.929305854,89086.5755453514,230899.859002291,577920.492312972,31,363919.991788741,91754.0816778644,216923.395314357,574037.346212227,31,471297.963637883,NA,NA,NA,31,511163.919008545,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2002-08",31,411751.432628353,100704.676705149,249372.329622441,641491.409226403,31,395048.858883696,103460.509871188,230677.195376252,633120.975684965,31,444222.44825808,NA,NA,NA,31,515232.727789555,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2002-09",30,468709.579497271,114352.395668498,284229.628439434,729504.595643043,30,443730.096857554,117413.082881086,257624.647841978,714266.409806168,30,311646.744387017,NA,NA,NA,30,298767.686297708,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2002-10",31,222085.001478203,56665.3276622222,131537.515910572,352044.447818092,31,225876.490633442,61567.0354494212,128954.874109288,368282.518381563,31,125597.074198571,NA,NA,NA,31,150096.904410374,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2002-11",30,460973.476211924,115343.401180814,275883.354073012,724858.226689179,30,439017.013414913,116099.104857066,254970.239559319,706505.887460943,30,368378.058918771,NA,NA,NA,30,352092.470663471,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2002-12",31,984697.278794907,246472.751007167,589214.587494958,1548606.48605112,31,935158.195369549,251036.288374773,538561.836489696,1514659.18911268,31,820812.387884177,NA,NA,NA,31,674480.816825516,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2003-01",31,1787959.33483857,472482.538341576,1038828.77319973,2876441.88663647,31,1781258.79792753,542640.362870932,950328.284974575,3055187.16182293,31,905396.487357407,NA,NA,NA,31,969273.944561025,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2003-02",28,2166340.84971466,567299.433842723,1265032.75988823,3471734.1062033,28,2191678.36688988,686884.020524927,1147834.41717284,3810516.66381379,28,1023948.63763343,NA,NA,NA,28,1153177.85757898,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2003-03",31,988976.103524129,231939.971374605,611777.195463242,1515391.93037139,31,969522.274467323,233521.469888826,591792.424702831,1501255.04302061,31,843234.36321162,NA,NA,NA,31,856254.798697888,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2003-04",30,669674.892427536,159884.982440825,410589.565284976,1033342.91474707,30,656093.821459892,161326.085512797,396257.909856841,1024375.39368078,30,641073.442602279,NA,NA,NA,30,675476.243149446,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2003-05",31,555831.437739771,130030.572798443,344260.195309193,850862.098281977,31,547068.719028156,131008.813874778,334906.451743459,845166.663449021,31,426220.312493748,NA,NA,NA,31,432323.113497237,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2003-06",30,398726.138231225,93039.0151344883,247266.514497618,609760.092339882,30,397941.435881636,94189.6082714616,245044.707996964,611955.090227259,30,267177.376154182,NA,NA,NA,30,273795.965799116,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2003-07",31,324620.689392264,74751.0618531967,202615.015699511,493903.379880408,31,328824.390814604,77315.4725351064,203152.168261233,504355.724081276,31,293790.088441393,NA,NA,NA,31,284406.570529027,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2003-08",31,255598.429351313,59323.9948512179,158922.109964,390072.31529848,31,264761.196994733,65329.7273560616,159616.698668686,413963.340888104,31,250729.190652683,NA,NA,NA,31,246899.52083589,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2003-09",30,218774.005755723,52149.5579798526,134241.149992373,337368.311804685,30,230092.192043021,60441.4494863878,134131.608236389,369227.326804863,30,160360.66017365,NA,NA,NA,30,151576.306784729,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2003-10",31,216471.413991052,53231.6396930169,130736.44466498,337991.773297897,31,226782.432001633,59914.0684039089,131782.083136013,364805.131748621,31,150634.300635056,NA,NA,NA,31,145388.696319179,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2003-11",30,305504.896056566,74545.4901502179,185247.321720261,475518.25199097,30,308864.59603489,76778.3710798039,185487.267093843,484375.499883789,30,147667.057682439,NA,NA,NA,30,213900.755726546,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2003-12",31,779635.839056766,183594.766771975,481303.726536909,1196533.43495566,31,757322.783603863,187340.067755411,455969.458990755,1185310.29090143,31,364494.33648278,NA,NA,NA,31,443899.018351644,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2004-01",31,975242.153037856,235629.258215788,594345.73103829,1511979.29566439,31,974870.874540675,239871.141100404,588582.822255666,1522504.01812117,31,819627.761782509,NA,NA,NA,31,840560.633258371,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2004-02",29,1845111.75682525,460881.70280462,1105267.90799595,2899297.13109619,29,1912401.8557506,550219.935465614,1057444.00625515,3194195.95694345,29,1704994.533706,NA,NA,NA,29,1522430.99957439,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2004-03",31,1662672.57038025,409322.731907648,1003572.68622444,2597229.94134787,31,1730423.70457823,492324.256012789,963311.942939256,2875635.30002196,31,1504087.14545724,NA,NA,NA,31,1277200.34975553,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2004-04",30,827039.183604567,186273.076684048,521709.842857454,1247765.06917725,30,832010.585666967,192037.284192829,518718.346372186,1267023.95890791,30,721502.075735984,NA,NA,NA,30,694280.455831562,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2004-05",31,1028491.96989786,237178.18518982,641489.489115537,1565704.12500966,31,1036004.42557322,242325.003895693,641708.353407879,1585813.55800866,31,1085952.91120986,NA,NA,NA,31,1082421.07371114,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2004-06",30,991754.799052694,241058.568607975,602563.356884954,1541265.14719342,30,991212.603283672,244595.297776266,597555.043759686,1549831.22233253,30,1127729.49138269,NA,NA,NA,30,1135051.77160004,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2004-07",31,718567.604141323,172561.197029171,439273.067866392,1111348.95515566,31,710816.46836481,174327.181370188,429887.510838543,1108648.75215424,31,745750.677204319,NA,NA,NA,31,724494.174020326,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2004-08",31,445413.858206323,101004.391020948,280067.853468625,673731.615082862,31,448276.559031015,103375.030007245,279599.709497869,682422.283198799,31,425715.095599624,NA,NA,NA,31,430547.495161418,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2004-09",30,269993.204259397,60771.440834578,170367.630326137,407244.309467211,30,282998.007495932,67480.6876634036,173621.066426404,436463.228916181,30,292297.065114847,NA,NA,NA,30,354769.003285687,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2004-10",31,594182.992523407,142042.603116509,364070.064190394,917317.96493413,31,586010.241490247,144785.003922404,353050.461479544,916728.204625048,31,777844.170757565,NA,NA,NA,31,774619.116824426,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2004-11",30,528466.003146378,122094.579142176,329317.212232816,805073.660431186,30,525779.453281019,127697.796414928,319576.837000673,816847.747282558,30,889101.961844207,NA,NA,NA,30,838666.947944651,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2004-12",31,861047.034047771,193812.289176906,543322.215447369,1298769.20439185,31,854142.949190539,203207.676459679,524619.565703857,1316151.51355207,31,1645618.37615053,NA,NA,NA,31,1369739.11812437,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2005-01",31,1725593.23686887,425845.773071857,1040237.63660449,2698169.59029169,31,1804667.2504934,492233.910326205,1029894.60461151,2943317.84951559,31,2117887.72183464,NA,NA,NA,31,1674379.52705793,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2005-02",28,1767450.56862956,449690.432104941,1048430.45195243,2798425.73203285,28,1873828.77945732,556264.057281605,1016282.85139252,3175164.10371198,28,1855025.66461137,NA,NA,NA,28,1523989.3795556,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2005-03",31,1377727.10851557,323824.46517081,851329.772595185,2112882.21029089,31,1453907.64319269,377140.092419921,853448.460370631,2320679.05465401,31,1645709.16758143,NA,NA,NA,31,1430170.67146534,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2005-04",30,737786.481264465,164779.967105396,467256.347253159,1109597.62094461,30,756789.079445394,179486.011682741,465549.64329692,1164709.39851566,30,901079.544412635,NA,NA,NA,30,946096.142466517,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2005-05",31,675700.380539394,161910.806554081,413526.24032634,1044140.18680216,31,698494.105616612,174129.344264228,418850.257365078,1096685.69597634,31,442016.507598797,NA,NA,NA,31,444888.700920162,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2005-06",30,540115.242064913,118849.490600954,344447.276854013,807820.653273163,30,552253.703551081,127558.747319563,344182.179900299,841231.92943946,30,247423.629578283,NA,NA,NA,30,237047.810759874,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2005-07",31,427382.323617945,92953.8953730452,274017.885709977,636474.851468967,31,439528.195174889,100131.132323243,275757.44137908,665996.445027847,31,225866.273193372,NA,NA,NA,31,215614.434092321,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2005-08",31,298944.491836884,64931.8012472881,191787.215114828,444980.733393893,31,315118.101200347,73899.9026679414,194935.240897078,482841.968845811,31,173044.957218179,NA,NA,NA,31,175489.971895179,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2005-09",30,342783.596933315,75321.5165174067,218745.494031217,512415.466299258,30,355539.970271265,82315.3123817372,221330.612468608,542074.051074469,30,130293.76837723,NA,NA,NA,30,122867.786498479,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2005-10",31,334765.196648507,73582.409518204,213597.99927841,500486.414353867,31,346571.538568321,81156.490577133,214548.615402963,530732.143602721,31,45344.482766931,NA,NA,NA,31,42259.3510473957,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2005-11",30,428035.463741058,94706.4075841868,272275.30247325,641496.509954647,30,434428.348597884,104791.302030906,264975.532401428,673083.227811194,30,285999.264394692,NA,NA,NA,30,302800.516876593,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2005-12",31,502848.533991071,109999.304278751,321553.308052083,750449.031174378,31,507684.083130857,126536.289170467,304463.798142029,797034.584604784,31,696672.250642707,NA,NA,NA,31,733377.126398978,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2006-01",31,983487.888190766,243132.213301277,592335.413920348,1538891.24126602,31,1025458.60817967,268159.949604266,599280.061847047,1642401.20146159,31,1343509.04395594,NA,NA,NA,31,1287901.75252631,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2006-02",28,1284918.52781648,301737.009339011,794337.060694309,1969854.82465112,28,1359358.27679412,347196.329937849,804684.818909597,2155740.75012383,28,1668296.35878287,NA,NA,NA,28,1849229.31661156,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2006-03",31,1142701.96001607,248827.65335644,732251.078977135,1702497.29093051,31,1199216.53965673,282822.987855907,739781.064946929,1841553.02949361,31,1676965.65038973,NA,NA,NA,31,1706671.04650436,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2006-04",30,723233.073386861,161504.424332797,458072.820238165,1087646.56561853,30,752830.607907911,184288.564696404,455733.617644755,1173298.89657256,30,1140003.30236536,NA,NA,NA,30,1181924.3278501,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2006-05",31,352363.461197185,80349.8425114127,220970.31166998,534112.582310645,31,370899.8571097,96450.3794678764,217422.547497577,592639.812727718,31,390628.369139811,NA,NA,NA,31,452448.452143983,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2006-06",30,302326.175618423,67133.4750309917,191988.674941866,453703.850693589,30,321658.288083478,81223.2310617674,191575.888313797,507695.865553553,30,237199.706817061,NA,NA,NA,30,234965.616630255,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2006-07",31,268091.998045419,58033.1763200085,172260.053555817,398561.453135965,31,287863.135892983,71740.9346826313,172643.201389251,451911.195732857,31,264736.766686032,NA,NA,NA,31,264081.099721478,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2006-08",31,216463.608766343,47121.3086637279,138730.797808154,322470.112328562,31,236647.103641332,63079.0254282146,136830.77428664,382127.79291006,31,262927.232338875,NA,NA,NA,31,273653.850823054,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2006-09",30,217054.650085628,47387.2629941549,138924.83910511,323695.388452005,30,236542.67697039,62306.6952600645,137681.93503974,380022.18458574,30,372046.730882137,NA,NA,NA,30,407501.618268669,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2006-10",31,414565.613803351,91699.3277957988,263742.857324328,621241.864029331,31,424688.538365849,101398.569441711,260378.766902169,655326.837341984,31,919764.159402685,NA,NA,NA,31,866228.540527814,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2006-11",30,376123.743501288,82253.4450445942,240550.363310532,561263.893676311,30,387096.593317346,95325.115833308,233611.693942114,604748.999139622,30,615876.782761775,NA,NA,NA,30,609684.15748898,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2006-12",31,614500.703791504,130920.976207718,397683.664948441,908297.436348913,31,622258.298968418,153095.397505959,375709.046077806,971775.819569823,31,708812.55900329,NA,NA,NA,31,622502.10577579,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2007-01",31,3135375.22460462,852958.271871004,1792002.39946544,5107790.65228634,31,3450157.6459893,1290083.37601298,1590336.30776691,6566804.04455437,31,3082671.21788454,NA,NA,NA,31,1938330.34608065,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2007-02",28,1832738.45163678,433242.990352841,1129280.91028538,2816982.38073695,28,1975815.48921571,542639.873159057,1123087.44225633,3232198.3032492,28,1468425.4734857,NA,NA,NA,28,1230809.88175186,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2007-03",31,1114395.92128257,244975.085079849,711007.03196424,1666132.41693435,31,1180332.82406334,288675.772036574,714861.809958821,1838894.10641476,31,547218.648847613,NA,NA,NA,31,560505.69227053,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2007-04",30,622991.497206318,135990.933648724,398770.114328464,929021.462757114,30,647841.743423076,162427.159428821,387308.937140966,1019539.30988273,30,34691.8139971046,NA,NA,NA,30,37758.4939881593,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2007-05",31,524485.14382518,114202.623978745,336101.662811927,781408.78404059,31,546452.404463929,134087.967955115,330393.018795954,852474.831852756,31,448127.101068971,NA,NA,NA,31,430645.502381545,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2007-06",30,452022.692704933,97185.1911615827,291339.204448317,670341.843481121,30,470872.924106632,113097.583466984,287828.090728655,728309.431884869,30,589457.448091873,NA,NA,NA,30,578907.797865461,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2007-07",31,696149.442388552,202036.735708448,382894.299373297,1167361.85797584,31,722933.38177965,216482.157748368,389947.70696249,1229971.79472812,31,885568.060926024,NA,NA,NA,31,746961.716992806,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2007-08",31,435042.061910103,99966.9556284595,271812.880211392,661371.93255217,31,450069.537847567,110046.714484646,272617.096204938,701113.341498747,31,541122.062576139,NA,NA,NA,31,546374.976655595,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2007-09",30,229176.125058058,49192.8484523064,147817.946407246,339663.408194378,30,248335.775036851,63419.5206135184,147015.16876444,393802.022019899,30,222885.103756848,NA,NA,NA,30,242019.053981821,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2007-10",31,210007.889423706,47128.5629419045,132703.808408481,316409.205560556,31,227581.237989002,61196.1094251609,130939.16333398,368879.557341753,31,143034.293739659,NA,NA,NA,31,128853.35356456,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2007-11",30,570814.59724303,125619.043382558,364005.956656519,853772.019760948,30,576332.132599113,142196.687871725,347470.191065739,901081.815063021,30,427868.097261801,NA,NA,NA,30,290858.969428055,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2007-12",31,564722.850443141,123598.059339565,361034.223800532,842949.833390374,31,575570.385930889,144288.088700846,344126.027216813,905753.080945226,31,440863.48076431,NA,NA,NA,31,320318.363418929,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2008-01",31,912148.846104751,202606.619022911,579171.828769809,1369017.07459237,31,948318.811206973,231501.496883832,574893.242283067,1476325.9131037,31,853560.38124982,NA,NA,NA,31,772264.29134154,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2008-02",29,1311353.12174959,287471.475779701,837743.382173376,1958590.73514161,29,1385397.70255153,333761.313498511,845549.679470314,2145398.3786971,29,1274800.68230261,NA,NA,NA,29,1167039.86844217,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2008-03",31,1366974.84968175,308145.965422273,861960.186120552,2063039.66991478,31,1464716.86596192,377415.648247563,862930.242242285,2331383.71136353,31,950570.1513529,NA,NA,NA,31,901761.870181086,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2008-04",30,1218369.3224856,272915.125844846,770555.399336878,1834390.92500686,30,1290970.96411414,317196.919679502,780005.083025482,2015013.07087344,30,698051.555425417,NA,NA,NA,30,667833.993549091,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"MOGU02900","PT","2008-05",31,833447.172284607,184114.02249563,530551.568882392,1248348.88448357,31,867900.781252885,208099.391180711,530979.917331552,1341483.37948614,31,479518.416450933,NA,NA,NA,31,483985.877353429,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
