"site.id","constituent","Season","RL5.n","RL5.Flux_Rate","RL5.SE","RL5.CI_lower","RL5.CI_upper","RL7.n","RL7.Flux_Rate","RL7.SE","RL7.CI_lower","RL7.CI_upper","CMP.n","CMP.Flux_Rate","CMP.SE","CMP.CI_lower","CMP.CI_upper","INT.n","INT.Flux_Rate","INT.SE","INT.CI_lower","INT.CI_upper","BRE.n","BRE.Flux_Rate","BRE.SE","BRE.CI_lower","BRE.CI_upper","loadflex.version","run.date"
"ORIZ02900","PT","2001-01-01",89,30751.857177699,8021.01830196991,17996.9507449082,49199.3436178532,89,33744.2470738199,14627.2756676033,13727.5586737999,69827.4518984515,89,14342.2952158824,NA,NA,NA,89,28280.3940949358,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"ORIZ02900","PT","2001-04-01",92,20049.6223502311,5566.45709719964,11324.7463681557,32956.0905660421,92,22899.9825202346,9237.02956799941,9922.15192314828,45456.4801075296,92,9350.90199763616,NA,NA,NA,92,15326.4525194992,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"ORIZ02900","PT","2001-07-01",92,23628.4194967208,6140.94306032332,13855.3658874546,37745.4559089029,92,33542.0701748644,12825.5247249277,15188.5244294251,64625.0334420285,92,11020.009814384,NA,NA,NA,92,9464.43168290046,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"ORIZ02900","PT","2001-10-01",92,36061.1218074437,8514.3668939626,22233.0156816637,55401.3036603128,92,38273.1614492413,13374.0470819164,18576.1438741076,70274.7359431405,92,16818.4721915268,NA,NA,NA,92,19867.2073903167,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"ORIZ02900","PT","2002-01-01",89,37545.2666608602,8915.48970744677,23082.3136356452,57810.6623887514,89,56612.7052876958,20843.9357511753,26412.5120643442,106858.239185991,89,17510.6594472923,NA,NA,NA,89,48991.0418734511,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"ORIZ02900","PT","2002-04-01",92,22165.6570207605,5284.90763105723,13599.3891373578,34184.5111187325,92,22940.4418132882,7023.24755767125,12200.0156773913,39439.6974922929,92,10337.7950414163,NA,NA,NA,92,19887.6210644266,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"ORIZ02900","PT","2002-07-01",92,26186.7840989038,6258.9179702505,16046.7785592937,40424.9695424595,92,29317.680235253,8757.09636275365,15839.0286189246,49821.311131426,92,12213.2002022967,NA,NA,NA,92,12511.7761795352,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"ORIZ02900","PT","2002-10-01",92,32779.2559343241,7442.73243438144,20598.3709717343,49605.921100164,92,35841.1131328439,9055.81457408801,21339.7254348641,56584.5523505882,92,25478.6734907044,NA,NA,NA,92,20906.1919777715,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"ORIZ02900","PT","2003-01-01",89,34750.9222227969,7558.17228888398,22280.7064584457,51752.43782854,89,45460.6000782213,12797.7321065376,25468.2999927757,75188.0075148133,89,40280.9427247557,NA,NA,NA,89,46805.5234265367,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"ORIZ02900","PT","2003-04-01",92,21545.3910058612,4882.41995226026,13551.7365416207,32581.0789861041,92,20782.9431165574,4952.70554756155,12754.309606126,32045.6067345355,92,14250.0933077828,NA,NA,NA,92,14432.6127094764,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
