"site.id","constituent","RL5.Flux_Rate","RL5.SE","RL5.CI_lower","RL5.CI_upper","RL5.years.record","RL5.years.complete","RL7.Flux_Rate","RL7.SE","RL7.CI_lower","RL7.CI_upper","RL7.years.record","RL7.years.complete","CMP.Flux_Rate","CMP.SE","CMP.CI_lower","CMP.CI_upper","CMP.years.record","CMP.years.complete","INT.Flux_Rate","INT.SE","INT.CI_lower","INT.CI_upper","INT.years.record","INT.years.complete","BRE.Flux_Rate","BRE.SE","BRE.CI_lower","BRE.CI_upper","BRE.years.record","BRE.years.complete","loadflex.version","run.date"
"MOGU02900","NO3",3427833.81788337,274427.022249975,2921420.84914189,3996416.3710011,15,13,3403644.65339745,263717.217027456,2916017.73615713,3949106.69797157,15,13,3179095.55893486,NA,NA,NA,15,13,3277406.28288966,NA,NA,NA,15,13,3070615.6866007,185080.04987251,2707858.78885058,3433372.58435082,15,0,"1.2.0",2017-12-05 12:17:43
