"site.id","constituent","RL5.eqn","RL5.RMSE","RL5.r.squared","RL5.p.value","RL5.cor.resid","RL5.PPCC","RL5.Intercept","RL5.lnQ","RL5.DECTIME","RL5.sin.DECTIME","RL5.cos.DECTIME","RL5.Intercept.SE","RL5.lnQ.SE","RL5.DECTIME.SE","RL5.sin.DECTIME.SE","RL5.cos.DECTIME.SE","RL5.Intercept.p.value","RL5.lnQ.p.value","RL5.DECTIME.p.value","RL5.sin.DECTIME.p.value","RL5.cos.DECTIME.p.value","RL7.eqn","RL7.RMSE","RL7.r.squared","RL7.p.value","RL7.cor.resid","RL7.PPCC","RL7.Intercept","RL7.lnQ","RL7.lnQ2","RL7.DECTIME","RL7.DECTIME2","RL7.sin.DECTIME","RL7.cos.DECTIME","RL7.Intercept.SE","RL7.lnQ.SE","RL7.lnQ2.SE","RL7.DECTIME.SE","RL7.DECTIME2.SE","RL7.sin.DECTIME.SE","RL7.cos.DECTIME.SE","RL7.Intercept.p.value","RL7.lnQ.p.value","RL7.lnQ2.p.value","RL7.DECTIME.p.value","RL7.DECTIME2.p.value","RL7.sin.DECTIME.p.value","RL7.cos.DECTIME.p.value","CMP.RMSE.log","CMP.reg.durbin.watson","CMP.reg.rho","CMP.int.durbin.watson","CMP.int.rho","CMP.correction.frac","INT.RMSE.lin","INT.durbin.watson","INT.rho","INT.acf1","INT.acf1demean","INT.corlag1","BRE.nstrata","loadflex.version","run.date"
"Rac","NO23","NO23 ~ 1 + lnQ + DECTIME + sin.DECTIME + cos.DECTIME",0.967906198169214,0.385345915386487,0,0.554780946004532,0.902009575542763,1.86201825855111,0.573064659068842,-0.0632606407625517,0.419124602218838,0.498881167748652,0.0677802694067758,0.0658631662677499,0.0242222656835142,0.105600131333083,0.111594644850458,1.87252147638404e-77,2.56515138473008e-16,0.00878409644330395,7.93451966034244e-05,9.57984247358762e-06,"NO23 ~ 1 + lnQ + lnQ2 + DECTIME + DECTIME2 + sin.DECTIME + cos.DECTIME",0.867804354308868,0.51005996839583,0,0.452561272909288,0.91618071200182,2.49108353278443,0.67655820286318,-0.224658518282642,-0.0866345424673313,-0.0289133469148041,0.361756386012328,0.668373836343439,0.111420469176509,0.0629365874088502,0.0306793844580069,0.0219281115238248,0.0090986641019883,0.0961130371602073,0.103280030893585,4.70975041235433e-62,7.49102746312374e-23,1.74284814128383e-12,7.9802223827237e-05,0.00141867478003386,0.000167383277421788,2.96756281006474e-10,NA,0.723604288439332,0.636756933567451,0.723604288439332,0.636756933567451,0.802512942090238,2.28381989949587,0.0779563710710668,0.960247823719143,0.957638234781797,0.815536859447912,0.815555386469434,6,"1.2.0","2017-12-12 14:31:59"
