"site.id","constituent","Month","RL5.n","RL5.Flux_Rate","RL5.SE","RL5.CI_lower","RL5.CI_upper","RL7.n","RL7.Flux_Rate","RL7.SE","RL7.CI_lower","RL7.CI_upper","CMP.n","CMP.Flux_Rate","CMP.SE","CMP.CI_lower","CMP.CI_upper","INT.n","INT.Flux_Rate","INT.SE","INT.CI_lower","INT.CI_upper","BRE.n","BRE.Flux_Rate","BRE.SE","BRE.CI_lower","BRE.CI_upper","loadflex.version","run.date"
"RONC02800","PT","2006-05",31,17762.8137866243,67601.6936245795,176.035957676129,115754.015637749,NA,NA,NA,NA,NA,31,13022.410223359,NA,NA,NA,31,7219.88398110224,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2006-06",30,15198.1869096403,55916.8829290316,161.410312037687,98445.574361107,NA,NA,NA,NA,NA,30,11347.2660717719,NA,NA,NA,30,6024.64302001042,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2006-07",31,14277.5085463769,50339.5049289255,165.457848823157,91728.1631031054,NA,NA,NA,NA,NA,31,10866.7309066741,NA,NA,NA,31,5155.65616729858,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2006-08",31,13822.1696996298,51484.9933509293,143.140387326327,89733.7399977802,NA,NA,NA,NA,NA,31,10595.6957464351,NA,NA,NA,31,4209.97791737618,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2006-09",30,15936.2714494806,56282.1157962186,184.047611153524,102419.395847541,NA,NA,NA,NA,NA,30,12339.5615368215,NA,NA,NA,30,4161.72440701551,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2006-10",31,24862.3218207371,60474.0908354377,619.244813233345,144325.399910285,NA,NA,NA,NA,NA,31,19772.9151810776,NA,NA,NA,31,6663.16775016101,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2006-11",30,27283.8000019341,72977.7853381688,558.602976427666,163424.000807608,NA,NA,NA,NA,NA,30,21332.8943221154,NA,NA,NA,30,6623.04251790626,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2006-12",31,37298.4913810948,77163.6748861024,1295.27504730661,203416.891276006,31,-1717391.40672163,95514407321.0451,NA,NA,31,29261.1191275448,NA,NA,NA,31,10188.0536964352,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2007-01",31,68004.5395239293,75348.2541871289,7885.25106420442,263278.577955372,31,1088473.58657603,37232978899.5338,0.00410269640433807,246800.837580537,31,53444.1050555041,NA,NA,NA,31,35325.9188119008,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2007-02",28,53551.9872391395,66509.1174694167,5056.91595751293,223055.517418641,28,2154469.29885299,16950523948.5203,0.067921987226248,1104039.45579327,28,41936.4208836854,NA,NA,NA,28,24914.6985040016,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2007-03",31,38493.4766800468,57569.7527691806,2557.44885122287,179002.967352903,31,2093874.65241251,7941077494.63411,0.193326882613175,1576709.09055434,31,29908.4837505686,NA,NA,NA,31,17710.9457654432,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2007-04",30,26231.4782441117,48372.5937965142,1150.56161094756,135901.909201959,30,1670686.35002006,3382958118.06135,0.39349685221759,1729995.95028774,30,20276.3301237653,NA,NA,NA,30,11617.7737243915,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2007-05",31,20556.2008239072,38762.5534023179,861.888023526828,107614.021357302,31,1490896.16789455,1471552520.36739,1.04280416146296,2187937.2319275,31,16033.780665956,NA,NA,NA,31,9642.84263380167,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2007-06",30,17834.9108730272,32069.8680370543,823.014069014114,91295.7686188401,30,1369779.02656851,813338761.911647,2.09331902333917,2542274.58723594,30,14161.9562609907,NA,NA,NA,30,8170.73556890103,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2007-07",31,18857.7679020327,27928.362394816,1276.88783972789,87212.6796640949,31,1484476.730988,579567448.12068,4.35916861003656,3316493.04685001,31,15232.7104342084,NA,NA,NA,31,9783.56316052379,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2007-08",31,18102.3814139125,28603.8406186465,1080.22341541504,86754.4314586635,31,1415920.43696756,354619297.913613,8.37870806512898,3814579.64852226,31,14856.6809813499,NA,NA,NA,31,7004.67208058865,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2007-09",30,15914.8889957134,33882.239938901,521.224225430832,87833.8417327917,30,1094976.3043953,93323068.2072949,37.2115184108907,4435102.80030989,30,12923.9533915546,NA,NA,NA,30,4411.11194385013,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2007-10",31,17535.68908184,40750.1547587488,479.803696774424,100135.022689967,31,1063682.65999391,58693093.3228973,74.8388725995525,4963687.9301256,31,14097.3169315121,NA,NA,NA,31,4217.7042387526,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2007-11",30,30740.797784771,42061.8099777367,2422.53043213584,135815.909987011,30,2131348.15944444,175494380.984923,76.6941136655318,8735043.59136597,30,25195.8134976194,NA,NA,NA,30,9056.47309039933,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2007-12",31,32792.2699384719,47961.3129030142,2274.79453668289,150587.917953241,31,2015772.8648002,96022625.1389772,182.033849756729,9832766.51627644,31,26400.841992218,NA,NA,NA,31,9662.50907400171,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2008-01",31,39360.7075874537,46676.3797301474,4043.43931844529,159232.095946643,31,2206646.87671309,65491827.5602373,451.089821375274,12240562.0386558,31,31460.989712388,NA,NA,NA,31,14613.1587224459,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2008-02",29,43178.5963720478,41392.0471950726,6405.03304988079,151687.455052337,29,2177843.89876284,41986218.5788549,957.503012681347,13291879.5695064,29,34441.5062558585,NA,NA,NA,29,20173.1603221868,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2008-03",31,37342.9614444299,34407.3490381036,5907.5895601768,127667.61495053,31,1586530.69422131,22062356.6905094,1264.92919768032,10237262.7016876,31,29672.6929939116,NA,NA,NA,31,20929.0102352172,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2008-04",30,30548.8264066769,27497.7946047267,5016.32450267191,102770.961665686,30,1215675.58070757,13614019.880902,1449.89003176497,8063316.83715012,30,24413.8578285129,NA,NA,NA,30,19026.2419642662,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2008-05",31,22880.4078033827,22344.5173729773,3291.73083339497,81403.679237309,31,851328.074523377,8458944.18437649,1272.17631956297,5712568.31150503,31,18473.4760427557,NA,NA,NA,31,13788.5050757559,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2008-06",30,18579.6998451264,18994.6330726347,2475.50971765562,68184.3365232931,30,632445.600528984,5518067.18320941,1210.61036834061,4283970.57670872,30,15217.2647051576,NA,NA,NA,30,10513.3946013591,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2008-07",31,15828.5498363674,17625.9799074989,1819.23047017974,61481.5880521631,31,452106.855529966,3129115.14341486,1354.40067535834,3086038.16861108,31,13145.2403025391,NA,NA,NA,31,7522.5711674108,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2008-08",31,16338.456972029,17610.8753771372,1987.92282445815,62115.8610800532,31,413479.60738124,2410474.23231787,1736.10813411556,2814752.99950485,31,13734.3902493221,NA,NA,NA,31,6854.5375571422,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2008-09",30,16109.8092067758,20132.3134408844,1503.96512540674,67361.1194737831,30,294082.659443682,1192030.867298,2562.93802883265,1935996.89604106,30,13571.553719736,NA,NA,NA,30,5065.01794259,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2008-10",31,19659.6426077082,23195.5300624888,2038.19101855226,79274.7036673499,31,337160.719084201,1278345.43218786,3367.18097472932,2195728.61006846,31,16541.9611873376,NA,NA,NA,31,5676.83296428691,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2008-11",30,25404.9607069754,26467.3680057499,3277.79067095556,94421.1446585252,30,427969.671959363,1548168.56814502,4705.37954027033,2763378.09386805,30,21234.4732828467,NA,NA,NA,30,7503.35475662706,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2008-12",31,28761.7125456834,29459.1034376708,3819.99319744688,105683.572943029,31,402174.637785268,1145771.10103848,7228.58279826584,2454427.56655778,31,23590.2139194491,NA,NA,NA,31,9501.51420678925,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2009-01",31,36866.3819110958,28217.3043168535,7735.4381978791,110794.978199743,31,493689.175865171,1193079.55629022,12461.4656328612,2859341.16107059,31,30030.335346822,NA,NA,NA,31,15720.3131344017,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2009-02",28,43411.8946451116,27447.7440986078,11774.7303553897,114344.145276743,28,376438.063872697,771085.353441032,13340.3830466267,2044390.5271718,28,34578.732597448,NA,NA,NA,28,30151.281573742,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2009-03",31,31417.7670145061,21391.243326993,7746.98484634297,87056.7582177514,31,284435.139161427,459367.608175701,16258.3324816987,1379082.48879174,31,25287.1699591439,NA,NA,NA,31,18734.2930395764,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2009-04",30,23620.5599251716,17390.2220664944,5236.61311758517,69093.1130236332,30,190560.47199171,283514.978877728,12789.2164880932,883565.351622729,30,19114.4179198785,NA,NA,NA,30,14364.4598961363,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2009-05",31,16918.4279703579,14508.8919454838,2996.75632595963,55037.46943682,31,114491.627680315,162706.618912351,8393.82876944494,517177.388728603,31,13829.9931035174,NA,NA,NA,31,9581.91875758787,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2009-06",30,15141.149968212,11936.1489127062,3043.87405262983,46450.0024847675,30,97914.7932359107,128053.553272176,8401.59047564361,421025.784080132,30,12561.9813164952,NA,NA,NA,30,9005.08636048421,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2009-07",31,14661.8099013982,10761.195867911,3264.54377304646,42795.5974610693,31,91286.1854512835,111999.256382702,8815.06446019497,377334.602326832,31,12330.053105145,NA,NA,NA,31,8560.09985794705,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2009-08",31,15839.5275180318,10745.2363114541,3924.60387113078,43780.0240144409,31,95378.1646425033,112519.843399058,9890.21493449327,384571.36306104,31,13373.9644036235,NA,NA,NA,31,9356.18423766182,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2009-09",30,19789.1854033984,12425.5649580425,5414.08014640764,51878.7086953084,30,123768.54623109,145169.926042901,12968.6558882988,497197.351779962,30,16678.9393982075,NA,NA,NA,30,11864.1191907637,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2009-10",31,23892.4396103756,14168.378261912,7007.499382722,60268.6441477418,31,135995.380593667,142320.414380898,17411.9200042905,506967.368791491,31,20163.0993701644,NA,NA,NA,31,12352.1917093746,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2009-11",30,27036.3143345798,15748.8001730082,8098.61639810175,67391.0456647688,30,122334.474213566,108657.373330922,20516.1123878426,407771.760754653,30,22731.5370151655,NA,NA,NA,30,12075.6142103397,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2009-12",31,37770.9394365016,24716.6340794682,9807.80555689714,101847.35962076,31,113555.667345241,129112.68894819,12578.9827174091,447107.756228866,31,30139.5136697237,NA,NA,NA,31,29559.3509389879,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2010-01",31,38830.0167650789,22972.8507552179,11420.1758241372,97796.1381882977,31,86057.3617713421,85281.5665607975,12082.8459530041,309237.300134813,31,30806.6645597372,NA,NA,NA,31,31298.1882170356,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2010-02",28,34481.4958419414,18304.2532890489,11469.6844187267,80872.7984154728,28,65361.8483641501,49567.4331774406,13897.0385708885,195172.195895204,28,27409.4295856394,NA,NA,NA,28,27771.209555691,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2010-03",31,28366.0290125289,13976.318577175,10203.9595033479,63451.0585778052,31,53567.6483023971,30258.7397139859,16627.2102200763,130832.422079157,31,22727.3581670174,NA,NA,NA,31,22701.6779729285,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2010-04",30,20754.1153440499,10700.0765703373,7122.87702414087,47773.3551017895,30,37916.6577557447,18288.7470294156,13934.9724135161,83697.6582022024,30,45171.9659949018,NA,NA,NA,30,49672.39489967,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2010-05",31,15067.9675153704,8781.06283938553,4511.20381003682,37569.6733014334,31,24788.3485978026,12570.0432047311,8656.71610275276,56462.0429410055,31,35033.186837324,NA,NA,NA,31,34424.3499329139,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
"RONC02800","PT","2010-06",30,12841.1964912566,7431.99085472574,3875.62977600087,31871.2311130157,30,20033.8725000648,9852.63107096112,7220.29188391894,44761.0593854698,30,18678.8043086192,NA,NA,NA,30,20716.5672396286,NA,NA,NA,NA,NA,NA,NA,NA,"1.2.0","2017-12-12 14:31:59"
