"site.id","constituent","RL5.Flux_Rate","RL5.SE","RL5.CI_lower","RL5.CI_upper","RL5.years.record","RL5.years.complete","RL7.Flux_Rate","RL7.SE","RL7.CI_lower","RL7.CI_upper","RL7.years.record","RL7.years.complete","CMP.Flux_Rate","CMP.SE","CMP.CI_lower","CMP.CI_upper","CMP.years.record","CMP.years.complete","INT.Flux_Rate","INT.SE","INT.CI_lower","INT.CI_upper","INT.years.record","INT.years.complete","BRE.Flux_Rate","BRE.SE","BRE.CI_lower","BRE.CI_upper","BRE.years.record","BRE.years.complete","loadflex.version","run.date"
"MOGU02900","PT",737278.145602509,84901.3565510688,584886.213911591,917212.863386985,15,13,747068.251860441,92448.5160935251,582268.56131089,944054.323161474,15,13,653518.765212072,NA,NA,NA,15,13,628970.229655784,NA,NA,NA,15,13,666184.187644294,41546.0686715936,584753.89304797,747614.482240617,15,0,"1.2.0","2017-12-12 14:31:59"
