"site.id","constituent","RL5.Flux_Rate","RL5.SE","RL5.CI_lower","RL5.CI_upper","RL5.years.record","RL5.years.complete","RL7.Flux_Rate","RL7.SE","RL7.CI_lower","RL7.CI_upper","RL7.years.record","RL7.years.complete","CMP.Flux_Rate","CMP.SE","CMP.CI_lower","CMP.CI_upper","CMP.years.record","CMP.years.complete","INT.Flux_Rate","INT.SE","INT.CI_lower","INT.CI_upper","INT.years.record","INT.years.complete","BRE.Flux_Rate","BRE.SE","BRE.CI_lower","BRE.CI_upper","BRE.years.record","BRE.years.complete","loadflex.version","run.date"
"ORIZ02900","PT",29336.3259091005,3200.74896099243,23563.4226952054,36093.8966290149,12,11,29203.2884143787,3254.84848097733,23343.7863258778,36085.3201029932,12,11,25945.3788665817,NA,NA,NA,12,11,27962.1905954108,NA,NA,NA,12,11,29380.9449102298,2422.73972792545,24632.3750434959,34129.5147769636,12,0,"1.2.0",2017-12-05 12:17:43
