"date","Q_m3s","CODIGO_ESTACAO"
"2004-02-23",14.7683485759409,"ORIZ02900"
"2004-02-24",18.9833320448847,"ORIZ02900"
"2004-02-25",21.8649550654787,"ORIZ02900"
"2004-02-26",23.5229789295075,"ORIZ02900"
"2004-02-27",24.5155394418404,"ORIZ02900"
"2004-02-28",25.1023670671831,"ORIZ02900"
"2004-02-29",25.3780838679728,"ORIZ02900"
"2004-03-01",25.3738918221445,"ORIZ02900"
"2004-03-02",24.6558126614039,"ORIZ02900"
"2004-03-03",23.0579717292841,"ORIZ02900"
"2004-03-04",22.2061458747495,"ORIZ02900"
"2004-03-05",21.5267342891822,"ORIZ02900"
"2004-03-06",20.1964091763507,"ORIZ02900"
"2004-03-07",18.2146847079957,"ORIZ02900"
"2004-03-08",16.0203079473928,"ORIZ02900"
"2004-03-09",14.3842480352131,"ORIZ02900"
"2004-03-10",13.4422365417778,"ORIZ02900"
"2004-03-11",12.4514422052137,"ORIZ02900"
"2004-03-12",11.5942424793882,"ORIZ02900"
"2004-03-13",11.0539325221765,"ORIZ02900"
"2004-03-14",11.0970933619786,"ORIZ02900"
"2004-03-15",11.2641441397531,"ORIZ02900"
"2004-03-16",11.3107558994165,"ORIZ02900"
"2004-03-17",11.0662384151482,"ORIZ02900"
"2004-03-18",10.8005423955594,"ORIZ02900"
"2004-03-19",10.3494365990855,"ORIZ02900"
"2004-03-20",10.2730284331903,"ORIZ02900"
"2004-03-21",10.4585163440051,"ORIZ02900"
"2004-03-22",10.4889255533195,"ORIZ02900"
"2004-03-23",10.4617130679464,"ORIZ02900"
"2004-03-24",10.0602671019592,"ORIZ02900"
"2004-03-25",9.30215834894122,"ORIZ02900"
"2004-03-26",8.67140702023102,"ORIZ02900"
"2004-03-27",8.45537665016214,"ORIZ02900"
"2004-03-28",8.38581711917582,"ORIZ02900"
"2004-03-29",8.37275481070716,"ORIZ02900"
"2004-03-30",8.48254556132982,"ORIZ02900"
"2004-03-31",8.16497627744264,"ORIZ02900"
"2004-04-01",7.47586029861397,"ORIZ02900"
"2004-04-02",7.13650783803352,"ORIZ02900"
"2004-04-03",6.81199389072333,"ORIZ02900"
"2004-04-04",6.60664567051897,"ORIZ02900"
"2004-04-05",6.50681566736072,"ORIZ02900"
"2004-04-06",6.84769391021705,"ORIZ02900"
"2004-04-07",7.84761435060915,"ORIZ02900"
"2004-04-08",8.95453925787851,"ORIZ02900"
"2004-04-09",9.23819281636415,"ORIZ02900"
"2004-04-10",8.84539380877978,"ORIZ02900"
"2004-04-11",8.31588340238797,"ORIZ02900"
"2004-04-12",7.92335313814273,"ORIZ02900"
"2004-04-13",7.59876646029909,"ORIZ02900"
"2004-04-14",7.3547666224367,"ORIZ02900"
"2004-04-15",7.62038328430864,"ORIZ02900"
"2004-04-16",7.88083827769293,"ORIZ02900"
"2004-04-17",8.67786199927858,"ORIZ02900"
"2004-04-18",9.40000406787841,"ORIZ02900"
"2004-04-19",9.52607265603968,"ORIZ02900"
"2004-04-20",9.63494670135776,"ORIZ02900"
"2004-04-21",9.0592515544898,"ORIZ02900"
"2004-04-22",8.6549309622697,"ORIZ02900"
"2004-04-23",8.51264974399071,"ORIZ02900"
"2004-04-24",8.42212133333339,"ORIZ02900"
"2004-04-25",8.19150296673747,"ORIZ02900"
"2004-04-26",8.24971546018453,"ORIZ02900"
"2004-04-27",8.13454390105602,"ORIZ02900"
"2004-04-28",7.92979572787201,"ORIZ02900"
"2004-04-29",7.86909710636403,"ORIZ02900"
"2004-04-30",7.5034803561592,"ORIZ02900"
"2004-05-01",7.3699914355282,"ORIZ02900"
"2004-05-02",6.83619808779177,"ORIZ02900"
"2004-05-03",6.48488523032282,"ORIZ02900"
"2004-05-04",6.31172690021031,"ORIZ02900"
"2004-05-05",6.12229841344162,"ORIZ02900"
"2004-05-06",6.18627426575621,"ORIZ02900"
"2004-05-07",6.78510978808681,"ORIZ02900"
"2004-05-08",7.94749439415366,"ORIZ02900"
"2004-05-09",9.18548954995716,"ORIZ02900"
"2004-05-10",9.73744201982504,"ORIZ02900"
"2004-05-11",9.39187601926368,"ORIZ02900"
"2004-05-12",8.63853952831531,"ORIZ02900"
"2004-05-13",7.78317209380812,"ORIZ02900"
"2004-05-14",7.22625493060125,"ORIZ02900"
"2004-05-15",7.01637091828007,"ORIZ02900"
"2004-05-16",8.66796752362849,"ORIZ02900"
"2004-05-17",10.1639393183604,"ORIZ02900"
"2004-05-18",11.0333023874552,"ORIZ02900"
"2004-05-19",11.3963588529016,"ORIZ02900"
"2004-05-20",10.8510743466638,"ORIZ02900"
"2004-05-21",10.0016893625145,"ORIZ02900"
"2004-05-22",9.34934291115092,"ORIZ02900"
"2004-05-23",9.25083698257031,"ORIZ02900"
"2004-05-24",9.14330400461978,"ORIZ02900"
"2004-05-25",9.66183403919588,"ORIZ02900"
"2004-05-26",10.0347917500246,"ORIZ02900"
"2004-05-27",10.7005246346099,"ORIZ02900"
"2004-05-28",10.8999386210006,"ORIZ02900"
"2004-05-29",10.7676840054593,"ORIZ02900"
"2004-05-30",10.6008018648042,"ORIZ02900"
"2004-05-31",10.0958917565642,"ORIZ02900"
"2004-06-01",9.67604727240765,"ORIZ02900"
"2004-06-02",10.1204656019345,"ORIZ02900"
"2004-06-03",10.5563377434828,"ORIZ02900"
"2004-06-04",11.2978681744135,"ORIZ02900"
"2004-06-05",11.2389724497623,"ORIZ02900"
"2004-06-06",11.1130433041776,"ORIZ02900"
"2004-06-07",10.7532523597664,"ORIZ02900"
"2004-06-08",10.2797631771898,"ORIZ02900"
"2004-06-09",9.34361681603283,"ORIZ02900"
"2004-06-10",8.44146854861387,"ORIZ02900"
"2004-06-11",7.99666385288356,"ORIZ02900"
"2004-06-12",7.52149668337106,"ORIZ02900"
"2004-06-13",7.51224710159965,"ORIZ02900"
"2004-06-14",7.8004007290604,"ORIZ02900"
"2004-06-15",8.07326097192648,"ORIZ02900"
"2004-06-16",8.31231062886292,"ORIZ02900"
"2004-06-17",8.06231578304347,"ORIZ02900"
"2004-06-18",7.87259232010439,"ORIZ02900"
"2004-06-19",7.66217755763836,"ORIZ02900"
"2004-06-20",7.40766967786163,"ORIZ02900"
"2004-06-21",7.01021620868913,"ORIZ02900"
"2004-06-22",6.64900012158106,"ORIZ02900"
"2004-06-23",6.55231740736432,"ORIZ02900"
"2004-06-24",6.32780523566591,"ORIZ02900"
"2004-06-25",6.20178829635914,"ORIZ02900"
"2004-06-26",6.18327037395009,"ORIZ02900"
"2004-06-27",6.18170944312206,"ORIZ02900"
"2004-06-28",6.10503350940918,"ORIZ02900"
"2004-06-29",6.01152322126487,"ORIZ02900"
"2004-06-30",5.93949859840797,"ORIZ02900"
"2004-07-01",5.65449919999063,"ORIZ02900"
"2004-07-02",5.58745652445495,"ORIZ02900"
"2004-07-03",5.53621745696798,"ORIZ02900"
"2004-07-04",5.48825896994815,"ORIZ02900"
"2004-07-05",5.37176931370819,"ORIZ02900"
"2004-07-06",5.32482531176476,"ORIZ02900"
"2004-07-07",5.28387082358907,"ORIZ02900"
"2004-07-08",5.29012581330604,"ORIZ02900"
"2004-07-09",5.21981175688242,"ORIZ02900"
"2004-07-10",5.36987898186001,"ORIZ02900"
"2004-07-11",5.81770178292647,"ORIZ02900"
"2004-07-12",6.78285639681611,"ORIZ02900"
"2004-07-13",7.36476023115987,"ORIZ02900"
"2004-07-14",7.63364948280181,"ORIZ02900"
"2004-07-15",7.13715449942393,"ORIZ02900"
"2004-07-16",6.45419288746824,"ORIZ02900"
"2004-07-17",5.93271257042971,"ORIZ02900"
"2004-07-18",5.55845866110965,"ORIZ02900"
"2004-07-19",5.56157245633943,"ORIZ02900"
"2004-07-20",6.09329324470054,"ORIZ02900"
"2004-07-21",6.98221750285165,"ORIZ02900"
"2004-07-22",7.70360606391346,"ORIZ02900"
"2004-07-23",7.88772819098166,"ORIZ02900"
"2004-07-24",7.34780730055476,"ORIZ02900"
"2004-07-25",6.64449769986833,"ORIZ02900"
"2004-07-26",6.01472439684804,"ORIZ02900"
"2004-07-27",5.58835502999207,"ORIZ02900"
"2004-07-28",5.28582954366439,"ORIZ02900"
"2004-07-29",5.1032891892599,"ORIZ02900"
"2004-07-30",5.03827208703069,"ORIZ02900"
"2004-07-31",4.91797983071071,"ORIZ02900"
"2004-08-01",4.97895191392352,"ORIZ02900"
"2004-08-02",4.89472619368916,"ORIZ02900"
"2004-08-03",4.86939725878315,"ORIZ02900"
"2004-08-04",4.76948019287707,"ORIZ02900"
"2004-08-05",4.71570816298153,"ORIZ02900"
"2004-08-06",4.53839469685813,"ORIZ02900"
"2004-08-07",4.55888996295698,"ORIZ02900"
"2004-08-08",4.50420370614416,"ORIZ02900"
"2004-08-09",4.39127093250963,"ORIZ02900"
"2004-08-10",4.34348697940572,"ORIZ02900"
"2004-08-11",4.27624081185545,"ORIZ02900"
"2004-08-12",4.2806187440261,"ORIZ02900"
"2004-08-13",4.23192354934431,"ORIZ02900"
"2004-08-14",4.1529514110467,"ORIZ02900"
"2004-08-15",4.08905473523492,"ORIZ02900"
"2004-08-16",4.13163471802554,"ORIZ02900"
"2004-08-17",3.96969739665628,"ORIZ02900"
"2004-08-18",3.95479864739068,"ORIZ02900"
"2004-08-19",3.88395933934939,"ORIZ02900"
"2004-08-20",3.83641677750812,"ORIZ02900"
"2004-08-21",3.78303673524137,"ORIZ02900"
"2004-08-22",3.75254963239174,"ORIZ02900"
"2004-08-23",3.75878787846368,"ORIZ02900"
"2004-08-24",3.71336049482593,"ORIZ02900"
"2004-08-25",3.6775919194319,"ORIZ02900"
"2004-08-26",3.60215452026167,"ORIZ02900"
"2004-08-27",3.5366856265349,"ORIZ02900"
"2004-08-28",3.48547528153076,"ORIZ02900"
"2004-08-29",3.45680459365148,"ORIZ02900"
"2004-08-30",3.42721587578172,"ORIZ02900"
"2004-08-31",3.40891745759151,"ORIZ02900"
"2004-09-01",3.32435947459488,"ORIZ02900"
"2004-09-02",3.2741138000492,"ORIZ02900"
"2004-09-03",3.23505736244536,"ORIZ02900"
"2004-09-04",3.14785636564165,"ORIZ02900"
"2004-09-05",3.11635044879746,"ORIZ02900"
"2004-09-06",3.01848820505863,"ORIZ02900"
"2004-09-07",2.96429339474576,"ORIZ02900"
"2004-09-08",2.94551070175121,"ORIZ02900"
"2004-09-09",2.9187013458213,"ORIZ02900"
"2004-09-10",2.86738641454638,"ORIZ02900"
"2004-09-11",2.81144468232622,"ORIZ02900"
"2004-09-12",2.79422733468364,"ORIZ02900"
"2004-09-13",2.76670165015952,"ORIZ02900"
"2004-09-14",2.71556084554442,"ORIZ02900"
"2004-09-15",2.7083582704764,"ORIZ02900"
"2004-09-16",2.70431924012053,"ORIZ02900"
"2004-09-17",2.69943802051858,"ORIZ02900"
"2004-09-18",2.69295117001761,"ORIZ02900"
"2004-09-19",2.83102680513517,"ORIZ02900"
"2004-09-20",2.82419186793154,"ORIZ02900"
"2004-09-21",2.79407423312162,"ORIZ02900"
"2004-09-22",2.78578107346134,"ORIZ02900"
"2004-09-23",2.79182570402886,"ORIZ02900"
"2004-09-24",2.74000016392335,"ORIZ02900"
"2004-09-25",2.71338313197564,"ORIZ02900"
"2004-09-26",2.67274649647689,"ORIZ02900"
"2004-09-27",2.61321642568382,"ORIZ02900"
"2004-09-28",2.56475677963385,"ORIZ02900"
"2004-09-29",2.44528711154242,"ORIZ02900"
"2004-09-30",2.40178383315959,"ORIZ02900"
"2004-10-01",2.42957912132378,"ORIZ02900"
"2004-10-02",2.46756115842432,"ORIZ02900"
"2004-10-03",2.63531155435055,"ORIZ02900"
"2004-10-04",2.98453519584775,"ORIZ02900"
"2004-10-05",3.52287267008843,"ORIZ02900"
"2004-10-06",3.71098281910781,"ORIZ02900"
"2004-10-07",3.87895182469036,"ORIZ02900"
"2004-10-08",3.7862002596166,"ORIZ02900"
"2004-10-09",3.60078695697536,"ORIZ02900"
"2004-10-10",3.42880594298245,"ORIZ02900"
"2004-10-11",3.5203504239169,"ORIZ02900"
"2004-10-12",3.77849031612609,"ORIZ02900"
"2004-10-13",4.1676018094995,"ORIZ02900"
"2004-10-14",5.04874619771184,"ORIZ02900"
"2004-10-15",5.79118671235736,"ORIZ02900"
"2004-10-16",6.61354356804381,"ORIZ02900"
"2004-10-17",7.03000702101292,"ORIZ02900"
"2004-10-18",7.374832764069,"ORIZ02900"
"2004-10-19",7.7080815974037,"ORIZ02900"
"2004-10-20",7.6963709061292,"ORIZ02900"
"2004-10-21",7.71236248688942,"ORIZ02900"
"2004-10-22",7.28549293075429,"ORIZ02900"
"2004-10-23",6.45532657554041,"ORIZ02900"
"2004-10-24",5.86007313028016,"ORIZ02900"
"2004-10-25",5.53877917819255,"ORIZ02900"
"2004-10-26",5.45362213388923,"ORIZ02900"
"2004-10-27",5.5828699458452,"ORIZ02900"
"2004-10-28",5.70494415120524,"ORIZ02900"
"2004-10-29",5.33647792903544,"ORIZ02900"
"2004-10-30",4.8911422240978,"ORIZ02900"
"2004-10-31",4.47420026091324,"ORIZ02900"
"2004-11-01",4.05705663893817,"ORIZ02900"
"2004-11-02",3.76125507051294,"ORIZ02900"
"2004-11-03",3.69041946774674,"ORIZ02900"
"2004-11-04",3.60380469335526,"ORIZ02900"
"2004-11-05",3.71837499085026,"ORIZ02900"
"2004-11-06",3.82933018917623,"ORIZ02900"
"2004-11-07",4.13952622150862,"ORIZ02900"
"2004-11-08",4.26089128761191,"ORIZ02900"
"2004-11-09",4.29956561267782,"ORIZ02900"
"2004-11-10",4.16870523815013,"ORIZ02900"
"2004-11-11",4.01736185183831,"ORIZ02900"
"2004-11-12",4.08464684017461,"ORIZ02900"
"2004-11-13",4.03859368646872,"ORIZ02900"
"2004-11-14",3.86896056907576,"ORIZ02900"
"2004-11-15",3.72845639196043,"ORIZ02900"
"2004-11-16",3.79765379825096,"ORIZ02900"
"2004-11-17",4.44356525473955,"ORIZ02900"
"2004-11-18",5.16962402436191,"ORIZ02900"
"2004-11-19",6.9358005751064,"ORIZ02900"
"2004-11-20",8.42403816616201,"ORIZ02900"
"2004-11-21",8.88752062883398,"ORIZ02900"
"2004-11-22",8.21090229739847,"ORIZ02900"
"2004-11-23",7.03017087609318,"ORIZ02900"
"2004-11-24",5.95927113554945,"ORIZ02900"
"2004-11-25",4.93397850967018,"ORIZ02900"
"2004-11-26",4.26395329784808,"ORIZ02900"
"2004-11-27",3.97318116951133,"ORIZ02900"
"2004-11-28",4.23857415604569,"ORIZ02900"
"2004-11-29",5.27433851956893,"ORIZ02900"
"2004-11-30",6.23647424285294,"ORIZ02900"
"2004-12-01",6.81744420445357,"ORIZ02900"
"2004-12-02",6.72351753401261,"ORIZ02900"
"2004-12-03",6.00742124493495,"ORIZ02900"
"2004-12-04",5.25039374602748,"ORIZ02900"
"2004-12-05",4.66414550955191,"ORIZ02900"
"2004-12-06",4.65356256087,"ORIZ02900"
"2004-12-07",4.79190896421319,"ORIZ02900"
"2004-12-08",5.54026689098377,"ORIZ02900"
"2004-12-09",6.8714758953615,"ORIZ02900"
"2004-12-10",7.97467966294357,"ORIZ02900"
"2004-12-11",10.593395206076,"ORIZ02900"
"2004-12-12",11.3869544453382,"ORIZ02900"
"2004-12-13",11.233142118198,"ORIZ02900"
"2004-12-14",10.3377810489217,"ORIZ02900"
"2004-12-15",8.67314655426409,"ORIZ02900"
"2004-12-16",7.41133091110222,"ORIZ02900"
"2004-12-17",6.66978785081482,"ORIZ02900"
"2004-12-18",6.00963569162686,"ORIZ02900"
"2004-12-19",6.10200973269591,"ORIZ02900"
"2004-12-20",6.64780913960647,"ORIZ02900"
"2004-12-21",7.48983565261197,"ORIZ02900"
"2004-12-22",7.98824821493628,"ORIZ02900"
"2004-12-23",8.31515347406452,"ORIZ02900"
"2004-12-24",8.24874853238019,"ORIZ02900"
"2004-12-25",8.00723341280178,"ORIZ02900"
"2004-12-26",7.59915978066414,"ORIZ02900"
"2004-12-27",7.55883615072931,"ORIZ02900"
"2004-12-28",8.06996867878245,"ORIZ02900"
"2004-12-29",8.6208798536606,"ORIZ02900"
"2004-12-30",8.71195589180838,"ORIZ02900"
"2004-12-31",7.89830814533905,"ORIZ02900"
"2005-01-01",6.93366653452808,"ORIZ02900"
"2005-01-02",6.53192093120893,"ORIZ02900"
"2005-01-03",6.12018052575527,"ORIZ02900"
"2005-01-04",6.58508924030899,"ORIZ02900"
"2005-01-05",7.26513379429705,"ORIZ02900"
"2005-01-06",8.59740071581922,"ORIZ02900"
"2005-01-07",9.99194808439348,"ORIZ02900"
"2005-01-08",10.6552995380798,"ORIZ02900"
"2005-01-09",11.2644295452598,"ORIZ02900"
"2005-01-10",11.460528105323,"ORIZ02900"
"2005-01-11",11.1267871939171,"ORIZ02900"
"2005-01-12",10.9867573777017,"ORIZ02900"
"2005-01-13",10.8253118835487,"ORIZ02900"
"2005-01-14",10.3702501651677,"ORIZ02900"
"2005-01-15",9.64743533653523,"ORIZ02900"
"2005-01-16",8.71868545109477,"ORIZ02900"
"2005-01-17",8.33571880400891,"ORIZ02900"
"2005-01-18",9.28135946792433,"ORIZ02900"
"2005-01-19",12.0912990097455,"ORIZ02900"
"2005-01-20",15.2091933653481,"ORIZ02900"
"2005-01-21",17.5406984305449,"ORIZ02900"
"2005-01-22",18.8177408661443,"ORIZ02900"
"2005-01-23",19.0424998840945,"ORIZ02900"
"2005-01-24",18.9056996352918,"ORIZ02900"
"2005-01-25",18.6898243181842,"ORIZ02900"
"2005-01-26",18.6436623042556,"ORIZ02900"
"2005-01-27",19.0233276944632,"ORIZ02900"
"2005-01-28",19.6476697816611,"ORIZ02900"
"2005-01-29",20.4977029016181,"ORIZ02900"
"2005-01-30",21.7107400988689,"ORIZ02900"
"2005-01-31",22.5159557662233,"ORIZ02900"
"2005-02-01",22.7316830513505,"ORIZ02900"
"2005-02-02",21.9607205707069,"ORIZ02900"
"2005-02-03",21.4326154560285,"ORIZ02900"
"2005-02-04",21.5120323111216,"ORIZ02900"
"2005-02-05",22.3118270766216,"ORIZ02900"
"2005-02-06",22.1604737991648,"ORIZ02900"
"2005-02-07",21.4903220586634,"ORIZ02900"
"2005-02-08",20.3028797750904,"ORIZ02900"
"2005-02-09",18.9227611803401,"ORIZ02900"
"2005-02-10",17.7155771262638,"ORIZ02900"
"2005-02-11",15.7182665516537,"ORIZ02900"
"2005-02-12",13.7023304096005,"ORIZ02900"
"2005-02-13",11.9158659412663,"ORIZ02900"
"2005-02-14",10.9231297173401,"ORIZ02900"
"2005-02-15",10.3896744626627,"ORIZ02900"
"2005-02-16",10.03282358835,"ORIZ02900"
"2005-02-17",9.76214836821732,"ORIZ02900"
"2005-02-18",9.37749953404781,"ORIZ02900"
"2005-02-19",8.96460002481044,"ORIZ02900"
"2005-02-20",9.03578604618595,"ORIZ02900"
"2005-02-21",8.78631509102141,"ORIZ02900"
"2005-02-22",8.47308936309301,"ORIZ02900"
"2005-02-23",8.17075428024151,"ORIZ02900"
"2005-02-24",7.90482800639021,"ORIZ02900"
"2005-02-25",7.57453555308646,"ORIZ02900"
"2005-02-26",7.67412346448008,"ORIZ02900"
"2005-02-27",8.37800908901725,"ORIZ02900"
"2005-02-28",8.91971755958536,"ORIZ02900"
"2005-03-01",9.15752616548043,"ORIZ02900"
"2005-03-02",9.17492261483474,"ORIZ02900"
"2005-03-03",8.8483751091015,"ORIZ02900"
"2005-03-04",8.60095405404671,"ORIZ02900"
"2005-03-05",7.9485125768051,"ORIZ02900"
"2005-03-06",7.61399092387183,"ORIZ02900"
"2005-03-07",7.29160638080618,"ORIZ02900"
"2005-03-08",7.01489274926387,"ORIZ02900"
"2005-03-09",6.77612834207875,"ORIZ02900"
"2005-03-10",6.63015477110002,"ORIZ02900"
"2005-03-11",6.54338057433227,"ORIZ02900"
"2005-03-12",6.51760203710239,"ORIZ02900"
"2005-03-13",6.44963787526058,"ORIZ02900"
"2005-03-14",6.46905885178513,"ORIZ02900"
"2005-03-15",7.31003277149762,"ORIZ02900"
"2005-03-16",9.96316283404172,"ORIZ02900"
"2005-03-17",13.9051847394719,"ORIZ02900"
"2005-03-18",17.1383451074418,"ORIZ02900"
"2005-03-19",17.8872439515799,"ORIZ02900"
"2005-03-20",17.7378742525126,"ORIZ02900"
"2005-03-21",17.820137209033,"ORIZ02900"
"2005-03-22",17.7995865257313,"ORIZ02900"
"2005-03-23",17.5728944975073,"ORIZ02900"
"2005-03-24",17.4754948896038,"ORIZ02900"
"2005-03-25",17.6505609074786,"ORIZ02900"
"2005-03-26",17.2225978412362,"ORIZ02900"
"2005-03-27",16.5831224763388,"ORIZ02900"
"2005-03-28",15.6693122700282,"ORIZ02900"
"2005-03-29",14.7824487422191,"ORIZ02900"
"2005-03-30",13.3067840903491,"ORIZ02900"
"2005-03-31",11.7909168418852,"ORIZ02900"
"2005-04-01",10.2998049372056,"ORIZ02900"
"2005-04-02",9.25854012216332,"ORIZ02900"
"2005-04-03",8.6635411820112,"ORIZ02900"
"2005-04-04",8.33165534640509,"ORIZ02900"
"2005-04-05",8.42335254172959,"ORIZ02900"
"2005-04-06",9.04641626502743,"ORIZ02900"
"2005-04-07",10.0226805697592,"ORIZ02900"
"2005-04-08",10.2688026145448,"ORIZ02900"
"2005-04-09",10.2047368053438,"ORIZ02900"
"2005-04-10",9.46225526325247,"ORIZ02900"
"2005-04-11",8.71517283739046,"ORIZ02900"
"2005-04-12",7.99380578326804,"ORIZ02900"
"2005-04-13",7.39681584455358,"ORIZ02900"
"2005-04-14",6.89898199813492,"ORIZ02900"
"2005-04-15",6.62902999514369,"ORIZ02900"
"2005-04-16",6.54715264294608,"ORIZ02900"
"2005-04-17",6.42100414518712,"ORIZ02900"
"2005-04-18",6.26824236334405,"ORIZ02900"
"2005-04-19",6.16476504371876,"ORIZ02900"
"2005-04-20",6.1664352392827,"ORIZ02900"
"2005-04-21",6.39270148239046,"ORIZ02900"
"2005-04-22",6.64360173846175,"ORIZ02900"
"2005-04-23",6.77670918989064,"ORIZ02900"
"2005-04-24",6.85414055756929,"ORIZ02900"
"2005-04-25",6.88344600985819,"ORIZ02900"
"2005-04-26",6.87324987672292,"ORIZ02900"
"2005-04-27",6.47085917648836,"ORIZ02900"
"2005-04-28",6.14716775253704,"ORIZ02900"
"2005-04-29",5.95414405683397,"ORIZ02900"
"2005-04-30",5.93795806058701,"ORIZ02900"
"2005-05-01",5.9154771779207,"ORIZ02900"
"2005-05-02",5.88197425556044,"ORIZ02900"
"2005-05-03",5.87548976406041,"ORIZ02900"
"2005-05-04",5.75781765275155,"ORIZ02900"
"2005-05-05",5.62431591817184,"ORIZ02900"
"2005-05-06",5.4693763343032,"ORIZ02900"
"2005-05-07",5.36080453503257,"ORIZ02900"
"2005-05-08",5.25912557065401,"ORIZ02900"
"2005-05-09",5.17616608392816,"ORIZ02900"
"2005-05-10",5.14499508090351,"ORIZ02900"
"2005-05-11",5.10292216381135,"ORIZ02900"
"2005-05-12",5.10128936132759,"ORIZ02900"
"2005-05-13",5.04181350908587,"ORIZ02900"
"2005-05-14",4.93261075792134,"ORIZ02900"
"2005-05-15",4.87722278344931,"ORIZ02900"
"2005-05-16",4.79127910714299,"ORIZ02900"
"2005-05-17",4.74483204679219,"ORIZ02900"
"2005-05-18",4.67665478189726,"ORIZ02900"
"2005-05-19",4.60738085390074,"ORIZ02900"
"2005-05-20",4.50974570456926,"ORIZ02900"
"2005-05-21",4.49429549024777,"ORIZ02900"
"2005-05-22",4.5505650508043,"ORIZ02900"
"2005-05-23",4.8779326690914,"ORIZ02900"
"2005-05-24",5.54063474050045,"ORIZ02900"
"2005-05-25",7.05647185266082,"ORIZ02900"
"2005-05-26",9.75360928309876,"ORIZ02900"
"2005-05-27",12.9400086348598,"ORIZ02900"
"2005-05-28",13.9459434257532,"ORIZ02900"
"2005-05-29",13.1998077610698,"ORIZ02900"
"2005-05-30",12.0664028257397,"ORIZ02900"
"2005-05-31",10.5361585661673,"ORIZ02900"
"2005-06-01",8.56994900354274,"ORIZ02900"
"2005-06-02",7.28788235377458,"ORIZ02900"
"2005-06-03",7.2382157373497,"ORIZ02900"
"2005-06-04",6.29048989466638,"ORIZ02900"
"2005-06-05",6.02633140772647,"ORIZ02900"
"2005-06-06",5.76954551765938,"ORIZ02900"
"2005-06-07",5.49132075127104,"ORIZ02900"
"2005-06-08",5.41492290648309,"ORIZ02900"
"2005-06-09",5.3621537956733,"ORIZ02900"
"2005-06-10",5.30550835438142,"ORIZ02900"
"2005-06-11",5.17482250490462,"ORIZ02900"
"2005-06-12",5.12924105164716,"ORIZ02900"
"2005-06-13",5.03425989693777,"ORIZ02900"
"2005-06-14",5.00310134715522,"ORIZ02900"
"2005-06-15",4.93287570787374,"ORIZ02900"
"2005-06-16",4.84977316002028,"ORIZ02900"
"2005-06-17",4.77056466859514,"ORIZ02900"
"2005-06-18",4.71128762613422,"ORIZ02900"
"2005-06-19",4.61846381339471,"ORIZ02900"
"2005-06-20",4.60704492208981,"ORIZ02900"
"2005-06-21",4.99975149498288,"ORIZ02900"
"2005-06-22",5.17414340463278,"ORIZ02900"
"2005-06-23",5.27954413010384,"ORIZ02900"
"2005-06-24",5.26630988266488,"ORIZ02900"
"2005-06-25",5.18448358245053,"ORIZ02900"
"2005-06-26",5.00053095776333,"ORIZ02900"
"2005-06-27",4.87855101158818,"ORIZ02900"
"2005-06-28",4.71324738745165,"ORIZ02900"
"2005-06-29",4.69405590714419,"ORIZ02900"
"2005-06-30",4.93010360956911,"ORIZ02900"
"2005-07-01",5.10487101361099,"ORIZ02900"
"2005-07-02",5.18561425924294,"ORIZ02900"
"2005-07-03",5.10922504715284,"ORIZ02900"
"2005-07-04",4.79395442495239,"ORIZ02900"
"2005-07-05",4.61305856515604,"ORIZ02900"
"2005-07-06",4.45373689617035,"ORIZ02900"
"2005-07-07",4.35991053354046,"ORIZ02900"
"2005-07-08",4.23065002655553,"ORIZ02900"
"2005-07-09",4.30647972412334,"ORIZ02900"
"2005-07-10",4.1156381342181,"ORIZ02900"
"2005-07-11",4.10587809208947,"ORIZ02900"
"2005-07-12",4.0405418980701,"ORIZ02900"
"2005-07-13",3.97524884629417,"ORIZ02900"
"2005-07-14",3.96018204325166,"ORIZ02900"
"2005-07-15",3.88177945715785,"ORIZ02900"
"2005-07-16",3.86978833143011,"ORIZ02900"
"2005-07-17",3.84749735707495,"ORIZ02900"
"2005-07-18",3.8917850936519,"ORIZ02900"
"2005-07-19",4.05093503708211,"ORIZ02900"
"2005-07-20",4.10752229224339,"ORIZ02900"
"2005-07-21",4.22392711938268,"ORIZ02900"
"2005-07-22",4.23285354027352,"ORIZ02900"
"2005-07-23",4.21938613769415,"ORIZ02900"
"2005-07-24",4.20638963026134,"ORIZ02900"
"2005-07-25",4.18750473611218,"ORIZ02900"
"2005-07-26",4.23212405243596,"ORIZ02900"
"2005-07-27",4.20908783867368,"ORIZ02900"
"2005-07-28",4.19555482008548,"ORIZ02900"
"2005-07-29",4.20267117951967,"ORIZ02900"
"2005-07-30",4.20012508287106,"ORIZ02900"
"2005-07-31",4.07712054727301,"ORIZ02900"
"2005-08-01",3.94682043785063,"ORIZ02900"
"2005-08-02",3.80463987997906,"ORIZ02900"
"2005-08-03",3.70063776435975,"ORIZ02900"
"2005-08-04",3.60455474285871,"ORIZ02900"
"2005-08-05",3.52761836277829,"ORIZ02900"
"2005-08-06",3.48958877066296,"ORIZ02900"
"2005-08-07",3.45098840255015,"ORIZ02900"
"2005-08-08",3.3750167535047,"ORIZ02900"
"2005-08-09",3.3148826467121,"ORIZ02900"
"2005-08-10",3.3144997888321,"ORIZ02900"
"2005-08-11",3.23587609571298,"ORIZ02900"
"2005-08-12",3.2151927945365,"ORIZ02900"
