"date","Q_m3s","CODIGO_ESTACAO"
"2001-03-27",9.87943267879429,"RONC02800"
"2001-03-28",10.2794667894877,"RONC02800"
"2001-03-29",11.0200212521895,"RONC02800"
"2001-03-30",11.7428270262114,"RONC02800"
"2001-03-31",12.5324714212624,"RONC02800"
"2001-04-01",12.9639262152764,"RONC02800"
"2001-04-02",13.6933884607215,"RONC02800"
"2001-04-03",15.659195643479,"RONC02800"
"2001-04-04",16.9345153061475,"RONC02800"
"2001-04-05",16.8752719183129,"RONC02800"
"2001-04-06",16.1452848978327,"RONC02800"
"2001-04-07",14.1559264712805,"RONC02800"
"2001-04-08",11.9265939274183,"RONC02800"
"2001-04-09",11.0433536709355,"RONC02800"
"2001-04-10",10.5266343959074,"RONC02800"
"2001-04-11",10.3301724640884,"RONC02800"
"2001-04-12",10.1983691424965,"RONC02800"
"2001-04-13",9.87037378951171,"RONC02800"
"2001-04-14",9.3300820991177,"RONC02800"
"2001-04-15",8.98870333231295,"RONC02800"
"2001-04-16",8.63445385832826,"RONC02800"
"2001-04-17",8.31912227249431,"RONC02800"
"2001-04-18",8.29131458285823,"RONC02800"
"2001-04-19",8.25095644481953,"RONC02800"
"2001-04-20",8.18506815124368,"RONC02800"
"2001-04-21",8.03005265152541,"RONC02800"
"2001-04-22",7.86230744656991,"RONC02800"
"2001-04-23",7.72806135725532,"RONC02800"
"2001-04-24",7.55330246233558,"RONC02800"
"2001-04-25",7.38613542250025,"RONC02800"
"2001-04-26",7.00668230936615,"RONC02800"
"2001-04-27",6.72652366359285,"RONC02800"
"2001-04-28",6.3918391879051,"RONC02800"
"2001-04-29",6.25793589823684,"RONC02800"
"2001-04-30",6.29393931750932,"RONC02800"
"2001-05-01",6.76753164234458,"RONC02800"
"2001-05-02",7.29333621260555,"RONC02800"
"2001-05-03",7.50030348303684,"RONC02800"
"2001-05-04",6.7512166584813,"RONC02800"
"2001-05-05",6.13603244712961,"RONC02800"
"2001-05-06",5.92012761875073,"RONC02800"
"2001-05-07",5.85975816931946,"RONC02800"
"2001-05-08",5.77409937773005,"RONC02800"
"2001-05-09",5.83752552609338,"RONC02800"
"2001-05-10",5.86250432102537,"RONC02800"
"2001-05-11",6.02922902633492,"RONC02800"
"2001-05-12",6.28874389802141,"RONC02800"
"2001-05-13",7.17083004609464,"RONC02800"
"2001-05-14",7.90602128899888,"RONC02800"
"2001-05-15",8.85853943238943,"RONC02800"
"2001-05-16",9.6925262991726,"RONC02800"
"2001-05-17",10.5776139713734,"RONC02800"
"2001-05-18",11.010837763587,"RONC02800"
"2001-05-19",10.6888147572358,"RONC02800"
"2001-05-20",10.2545720320256,"RONC02800"
"2001-05-21",9.35234213573623,"RONC02800"
"2001-05-22",8.7603975795327,"RONC02800"
"2001-05-23",8.22589881642952,"RONC02800"
"2001-05-24",7.88362376187065,"RONC02800"
"2001-05-25",7.81383044427804,"RONC02800"
"2001-05-26",7.83905697017915,"RONC02800"
"2001-05-27",8.04123359372605,"RONC02800"
"2001-05-28",8.46997922119472,"RONC02800"
"2001-05-29",8.47535460329861,"RONC02800"
"2001-05-30",8.31565019427275,"RONC02800"
"2001-05-31",8.16674538160106,"RONC02800"
"2001-06-01",7.86238377420143,"RONC02800"
"2001-06-02",7.53444546643368,"RONC02800"
"2001-06-03",7.1227467746371,"RONC02800"
"2001-06-04",6.78434441303412,"RONC02800"
"2001-06-05",6.56094084151434,"RONC02800"
"2001-06-06",6.52535073869759,"RONC02800"
"2001-06-07",6.44118451398432,"RONC02800"
"2001-06-08",6.26543019103213,"RONC02800"
"2001-06-09",6.05115282552668,"RONC02800"
"2001-06-10",6.01555372605136,"RONC02800"
"2001-06-11",6.02697632536912,"RONC02800"
"2001-06-12",6.08802342415859,"RONC02800"
"2001-06-13",6.24573552175035,"RONC02800"
"2001-06-14",6.36641210477495,"RONC02800"
"2001-06-15",6.32831450333528,"RONC02800"
"2001-06-16",6.33054954074863,"RONC02800"
"2001-06-17",6.06483614756188,"RONC02800"
"2001-06-18",5.93935244277419,"RONC02800"
"2001-06-19",5.97819793974132,"RONC02800"
"2001-06-20",5.92026893255248,"RONC02800"
"2001-06-21",5.9010556238116,"RONC02800"
"2001-06-22",5.80993275388402,"RONC02800"
"2001-06-23",5.7571860403215,"RONC02800"
"2001-06-24",5.75899589727681,"RONC02800"
"2001-06-25",5.77418042935877,"RONC02800"
"2001-06-26",5.80581336807632,"RONC02800"
"2001-06-27",5.94765334889351,"RONC02800"
"2001-06-28",6.0057151950857,"RONC02800"
"2001-06-29",5.99259666822167,"RONC02800"
"2001-06-30",5.92079910232473,"RONC02800"
"2001-07-01",5.79491622632656,"RONC02800"
"2001-07-02",5.76291390896827,"RONC02800"
"2001-07-03",5.64946253372894,"RONC02800"
"2001-07-04",5.59030527478609,"RONC02800"
"2001-07-05",5.44516191154999,"RONC02800"
"2001-07-06",5.37897612151311,"RONC02800"
"2001-07-07",5.30537077723207,"RONC02800"
"2001-07-08",5.30879836250392,"RONC02800"
"2001-07-09",5.29242633571043,"RONC02800"
"2001-07-10",5.18422789871463,"RONC02800"
"2001-07-11",5.09744999920457,"RONC02800"
"2001-07-12",4.99497679398459,"RONC02800"
"2001-07-13",4.96147522682343,"RONC02800"
"2001-07-14",4.94841509968506,"RONC02800"
"2001-07-15",4.91685686260922,"RONC02800"
"2001-07-16",4.91297655434521,"RONC02800"
"2001-07-17",4.79716158512068,"RONC02800"
"2001-07-18",4.74432346775132,"RONC02800"
"2001-07-19",4.62903912186804,"RONC02800"
"2001-07-20",4.56717888789331,"RONC02800"
"2001-07-21",4.47350183165887,"RONC02800"
"2001-07-22",4.38828842516926,"RONC02800"
"2001-07-23",4.39450087697345,"RONC02800"
"2001-07-24",4.51931787720498,"RONC02800"
"2001-07-25",4.46192663313646,"RONC02800"
"2001-07-26",4.53086151132454,"RONC02800"
"2001-07-27",4.54509876424623,"RONC02800"
"2001-07-28",4.53551937561667,"RONC02800"
"2001-07-29",4.5206180666157,"RONC02800"
"2001-07-30",4.56753263343981,"RONC02800"
"2001-07-31",4.58057981037846,"RONC02800"
"2001-08-01",4.5723678461044,"RONC02800"
"2001-08-02",4.52788665568299,"RONC02800"
"2001-08-03",4.48634502814269,"RONC02800"
"2001-08-04",4.4480720473006,"RONC02800"
"2001-08-05",4.41795377399382,"RONC02800"
"2001-08-06",4.33925150909259,"RONC02800"
"2001-08-07",4.20949516722836,"RONC02800"
"2001-08-08",4.13391133887153,"RONC02800"
"2001-08-09",4.07766616306312,"RONC02800"
"2001-08-10",4.02698181598727,"RONC02800"
"2001-08-11",3.99287444634783,"RONC02800"
"2001-08-12",3.96088219453056,"RONC02800"
"2001-08-13",3.89196802521814,"RONC02800"
"2001-08-14",3.84082849031186,"RONC02800"
"2001-08-15",3.85281322421736,"RONC02800"
"2001-08-16",3.83960151780224,"RONC02800"
"2001-08-17",3.811165034616,"RONC02800"
"2001-08-18",3.85300115145969,"RONC02800"
"2001-08-19",3.77563962009983,"RONC02800"
"2001-08-20",3.83639972893208,"RONC02800"
"2001-08-21",3.83402591366934,"RONC02800"
"2001-08-22",3.80244811805406,"RONC02800"
"2001-08-23",3.85963802264745,"RONC02800"
"2001-08-24",4.14356859336958,"RONC02800"
"2001-08-25",4.53581624353296,"RONC02800"
"2001-08-26",4.81073107362936,"RONC02800"
"2001-08-27",4.82597384430118,"RONC02800"
"2001-08-28",4.76076861313455,"RONC02800"
"2001-08-29",5.00645246233338,"RONC02800"
"2001-08-30",5.31469437255443,"RONC02800"
"2001-08-31",5.70754562896708,"RONC02800"
"2001-09-01",5.75629434816082,"RONC02800"
"2001-09-02",5.59673635640554,"RONC02800"
"2001-09-03",5.46707865823183,"RONC02800"
"2001-09-04",5.13585913864462,"RONC02800"
"2001-09-05",4.87553563258679,"RONC02800"
"2001-09-06",4.70020815821503,"RONC02800"
"2001-09-07",4.44613632531825,"RONC02800"
"2001-09-08",4.20099019422424,"RONC02800"
"2001-09-09",4.04833129588243,"RONC02800"
"2001-09-10",3.85408105021674,"RONC02800"
"2001-09-11",3.81383196843184,"RONC02800"
"2001-09-12",3.73616697360829,"RONC02800"
"2001-09-13",3.70182800848692,"RONC02800"
"2001-09-14",4.52787917382148,"RONC02800"
"2001-09-15",6.52626872701962,"RONC02800"
"2001-09-16",9.28213621367143,"RONC02800"
"2001-09-17",10.8717584423208,"RONC02800"
"2001-09-18",10.8346145855983,"RONC02800"
"2001-09-19",9.85478054099557,"RONC02800"
"2001-09-20",8.16023438550424,"RONC02800"
"2001-09-21",7.33496127597887,"RONC02800"
"2001-09-22",6.50097351441435,"RONC02800"
"2001-09-23",6.00541513281602,"RONC02800"
"2001-09-24",5.65266710499193,"RONC02800"
"2001-09-25",5.23597886130126,"RONC02800"
"2001-09-26",5.00462190990255,"RONC02800"
"2001-09-27",4.91362174397161,"RONC02800"
"2001-09-28",4.62656578327077,"RONC02800"
"2001-09-29",4.97501120647009,"RONC02800"
"2001-09-30",4.95778994782499,"RONC02800"
"2001-10-01",4.72330753988086,"RONC02800"
"2001-10-02",5.3487202372113,"RONC02800"
"2001-10-03",6.53609096087508,"RONC02800"
"2001-10-04",8.72839474672201,"RONC02800"
"2001-10-05",10.4025855136477,"RONC02800"
"2001-10-06",11.1412640197058,"RONC02800"
"2001-10-07",9.86253783643654,"RONC02800"
"2001-10-08",7.83191195815302,"RONC02800"
"2001-10-09",7.98665920173976,"RONC02800"
"2001-10-10",8.04183538560037,"RONC02800"
"2001-10-11",7.87771587778669,"RONC02800"
"2001-10-12",7.90877104752289,"RONC02800"
"2001-10-13",7.66947687953355,"RONC02800"
"2001-10-14",7.52745207566756,"RONC02800"
"2001-10-15",7.65329420186521,"RONC02800"
"2001-10-16",7.35550899439005,"RONC02800"
"2001-10-17",6.98203678888377,"RONC02800"
"2001-10-18",6.52196513337124,"RONC02800"
"2001-10-19",6.22653162564877,"RONC02800"
"2001-10-20",6.43152451789142,"RONC02800"
"2001-10-21",6.44148510153516,"RONC02800"
"2001-10-22",7.05037354437089,"RONC02800"
"2001-10-23",7.52030049802959,"RONC02800"
"2001-10-24",8.06311982218891,"RONC02800"
"2001-10-25",8.26200751485259,"RONC02800"
"2001-10-26",8.1765695980589,"RONC02800"
"2001-10-27",7.54537557912252,"RONC02800"
"2001-10-28",6.68738030904407,"RONC02800"
"2001-10-29",6.34898940955687,"RONC02800"
"2001-10-30",5.61592124352829,"RONC02800"
"2001-10-31",5.19922415618338,"RONC02800"
"2001-11-01",5.00694137997657,"RONC02800"
"2001-11-02",4.57587458190521,"RONC02800"
"2001-11-03",4.35916035802404,"RONC02800"
"2001-11-04",4.54539727050978,"RONC02800"
"2001-11-05",5.09935272082298,"RONC02800"
"2001-11-06",5.33334636055747,"RONC02800"
"2001-11-07",5.59348838235948,"RONC02800"
"2001-11-08",5.55318035052268,"RONC02800"
"2001-11-09",5.64307038867343,"RONC02800"
"2001-11-10",5.7056881212078,"RONC02800"
"2001-11-11",5.83146366122198,"RONC02800"
"2001-11-12",6.86087385457904,"RONC02800"
"2001-11-13",7.827058910705,"RONC02800"
"2001-11-14",10.5436459426462,"RONC02800"
"2001-11-15",12.6053134651362,"RONC02800"
"2001-11-16",13.5858081282738,"RONC02800"
"2001-11-17",13.1481606036459,"RONC02800"
"2001-11-18",12.2912336188979,"RONC02800"
"2001-11-19",12.4069179055087,"RONC02800"
"2001-11-20",12.9684261061203,"RONC02800"
"2001-11-21",12.8847361433589,"RONC02800"
"2001-11-22",12.5265097233759,"RONC02800"
"2001-11-23",11.9818692376818,"RONC02800"
"2001-11-24",11.228272002436,"RONC02800"
"2001-11-25",10.8954032196754,"RONC02800"
"2001-11-26",9.86640613239781,"RONC02800"
"2001-11-27",8.96693049132961,"RONC02800"
"2001-11-28",8.370212305162,"RONC02800"
"2001-11-29",8.1793266615797,"RONC02800"
"2001-11-30",9.05123324817035,"RONC02800"
"2001-12-01",10.1110604915913,"RONC02800"
"2001-12-02",10.6451513193495,"RONC02800"
"2001-12-03",9.77109793371007,"RONC02800"
"2001-12-04",8.86239352891287,"RONC02800"
"2001-12-05",7.79509100141059,"RONC02800"
"2001-12-06",7.07571719385112,"RONC02800"
"2001-12-07",6.67828672165551,"RONC02800"
"2001-12-08",6.94848021924455,"RONC02800"
"2001-12-09",7.88470132395741,"RONC02800"
"2001-12-10",9.18260272045956,"RONC02800"
"2001-12-11",10.6429393377657,"RONC02800"
"2001-12-12",11.4977611949336,"RONC02800"
"2001-12-13",11.2743255896025,"RONC02800"
"2001-12-14",10.7933878096908,"RONC02800"
"2001-12-15",11.1875826713229,"RONC02800"
"2001-12-16",13.6776290079116,"RONC02800"
"2001-12-17",18.1829694583554,"RONC02800"
"2001-12-18",22.5158110008391,"RONC02800"
"2001-12-19",23.9514328138505,"RONC02800"
"2001-12-20",23.186332246055,"RONC02800"
"2001-12-21",22.4706495829617,"RONC02800"
"2001-12-22",22.9712796155411,"RONC02800"
"2001-12-23",22.5663997361677,"RONC02800"
"2001-12-24",22.7945421836014,"RONC02800"
"2001-12-25",22.2225106156547,"RONC02800"
"2001-12-26",20.5774327687365,"RONC02800"
"2001-12-27",18.7701770841945,"RONC02800"
"2001-12-28",16.9071499374554,"RONC02800"
"2001-12-29",17.0672580466885,"RONC02800"
"2001-12-30",20.5634252198999,"RONC02800"
"2001-12-31",23.507330228232,"RONC02800"
"2002-01-01",23.8392839880889,"RONC02800"
"2002-01-02",23.812444133573,"RONC02800"
"2002-01-03",22.9996675220289,"RONC02800"
"2002-01-04",21.0535708030918,"RONC02800"
"2002-01-05",18.8314609056518,"RONC02800"
"2002-01-06",16.8973419411536,"RONC02800"
"2002-01-07",16.5374401218617,"RONC02800"
"2002-01-08",18.3599158992539,"RONC02800"
"2002-01-09",21.7976088971198,"RONC02800"
"2002-01-10",26.8607081986341,"RONC02800"
"2002-01-11",28.0408399620504,"RONC02800"
"2002-01-12",27.1033055793067,"RONC02800"
"2002-01-13",28.6583757302705,"RONC02800"
"2002-01-14",33.22135429494,"RONC02800"
"2002-01-15",36.2161083115274,"RONC02800"
"2002-01-16",37.5076835255508,"RONC02800"
"2002-01-17",36.8428052242544,"RONC02800"
"2002-01-18",35.1454005177941,"RONC02800"
"2002-01-19",33.455749249841,"RONC02800"
"2002-01-20",31.9741921312961,"RONC02800"
"2002-01-21",30.6289918753488,"RONC02800"
"2002-01-22",28.6096913303016,"RONC02800"
"2002-01-23",26.9458521686898,"RONC02800"
"2002-01-24",25.7029646971575,"RONC02800"
"2002-01-25",24.788620198249,"RONC02800"
"2002-01-26",25.6774387785791,"RONC02800"
"2002-01-27",27.276606367866,"RONC02800"
"2002-01-28",28.2264487899741,"RONC02800"
"2002-01-29",28.6410826419191,"RONC02800"
"2002-01-30",29.3553863738139,"RONC02800"
"2002-01-31",28.1368317683855,"RONC02800"
"2002-02-01",27.5046009538459,"RONC02800"
"2002-02-02",27.7253284132833,"RONC02800"
"2002-02-03",27.8552813619794,"RONC02800"
"2002-02-04",26.6607440198943,"RONC02800"
"2002-02-05",25.2971745730905,"RONC02800"
"2002-02-06",23.7203988680317,"RONC02800"
"2002-02-07",22.5873876422667,"RONC02800"
"2002-02-08",22.7262217174515,"RONC02800"
"2002-02-09",24.5867220293123,"RONC02800"
"2002-02-10",29.5485501105273,"RONC02800"
"2002-02-11",34.1888825980614,"RONC02800"
"2002-02-12",35.4377889303264,"RONC02800"
"2002-02-13",35.1922662656962,"RONC02800"
"2002-02-14",34.4559959635403,"RONC02800"
"2002-02-15",34.0895169949175,"RONC02800"
"2002-02-16",34.6850952315999,"RONC02800"
"2002-02-17",33.7029022838494,"RONC02800"
"2002-02-18",32.2235447517547,"RONC02800"
"2002-02-19",30.2203041937886,"RONC02800"
"2002-02-20",28.5928438397618,"RONC02800"
"2002-02-21",27.9511495529088,"RONC02800"
"2002-02-22",28.7555362774327,"RONC02800"
"2002-02-23",31.1603944986588,"RONC02800"
"2002-02-24",33.3401438631716,"RONC02800"
"2002-02-25",33.9616363838877,"RONC02800"
"2002-02-26",33.8963399822052,"RONC02800"
"2002-02-27",32.8259751761315,"RONC02800"
"2002-02-28",31.6045889719069,"RONC02800"
"2002-03-01",30.5596793315523,"RONC02800"
"2002-03-02",29.2115927467738,"RONC02800"
"2002-03-03",27.4236701226455,"RONC02800"
"2002-03-04",25.9255112909335,"RONC02800"
"2002-03-05",24.8463325519692,"RONC02800"
"2002-03-06",23.8653825841444,"RONC02800"
"2002-03-07",22.5203995214621,"RONC02800"
"2002-03-08",21.218838544394,"RONC02800"
"2002-03-09",20.3210860159278,"RONC02800"
"2002-03-10",19.1290723050854,"RONC02800"
"2002-03-11",18.6607277990421,"RONC02800"
"2002-03-12",17.7740036656319,"RONC02800"
"2002-03-13",17.1657562789815,"RONC02800"
"2002-03-14",16.5684117631834,"RONC02800"
"2002-03-15",16.6406127267521,"RONC02800"
"2002-03-16",16.7486122229782,"RONC02800"
"2002-03-17",17.15429561922,"RONC02800"
"2002-03-18",17.3534995302128,"RONC02800"
"2002-03-19",17.3940562897202,"RONC02800"
"2002-03-20",17.3771403402264,"RONC02800"
"2002-03-21",17.3620964153603,"RONC02800"
"2002-03-22",16.9115213207232,"RONC02800"
"2002-03-23",16.2181599892063,"RONC02800"
"2002-03-24",16.4516868866989,"RONC02800"
"2002-03-25",17.4513882381518,"RONC02800"
"2002-03-26",19.9270287594961,"RONC02800"
"2002-03-27",22.0342768270536,"RONC02800"
"2002-03-28",23.811394736383,"RONC02800"
"2002-03-29",24.0946531871251,"RONC02800"
"2002-03-30",23.1800517018793,"RONC02800"
"2002-03-31",21.3394884442414,"RONC02800"
"2002-04-01",19.4533505316011,"RONC02800"
"2002-04-02",17.9180075240717,"RONC02800"
"2002-04-03",16.2964758399409,"RONC02800"
"2002-04-04",15.1436003428828,"RONC02800"
"2002-04-05",14.4481786835869,"RONC02800"
"2002-04-06",14.3229764942665,"RONC02800"
"2002-04-07",14.9463666711968,"RONC02800"
"2002-04-08",15.6111158228856,"RONC02800"
"2002-04-09",15.8226556708422,"RONC02800"
"2002-04-10",16.0084584908744,"RONC02800"
"2002-04-11",15.7290733927959,"RONC02800"
"2002-04-12",15.0286340351288,"RONC02800"
"2002-04-13",13.8542248312176,"RONC02800"
"2002-04-14",13.0002862900286,"RONC02800"
"2002-04-15",12.3611845204523,"RONC02800"
"2002-04-16",11.9137234865657,"RONC02800"
"2002-04-17",11.3018060881498,"RONC02800"
"2002-04-18",10.868655338674,"RONC02800"
"2002-04-19",10.3677255854764,"RONC02800"
"2002-04-20",10.3986922738596,"RONC02800"
"2002-04-21",10.3992085579,"RONC02800"
"2002-04-22",10.6100268783792,"RONC02800"
"2002-04-23",10.5580324622305,"RONC02800"
"2002-04-24",10.418746103759,"RONC02800"
"2002-04-25",10.3263340287085,"RONC02800"
"2002-04-26",10.0814612732298,"RONC02800"
"2002-04-27",9.92877358501887,"RONC02800"
"2002-04-28",9.80387235879124,"RONC02800"
"2002-04-29",9.7071341413362,"RONC02800"
"2002-04-30",9.72638884437135,"RONC02800"
"2002-05-01",9.60715002678454,"RONC02800"
"2002-05-02",9.62991644824295,"RONC02800"
"2002-05-03",9.66400872933805,"RONC02800"
"2002-05-04",9.83107959120174,"RONC02800"
"2002-05-05",10.417757182857,"RONC02800"
"2002-05-06",10.7367061022898,"RONC02800"
"2002-05-07",11.1880448923106,"RONC02800"
"2002-05-08",11.2115335210177,"RONC02800"
"2002-05-09",11.2319603052454,"RONC02800"
"2002-05-10",11.0351199525427,"RONC02800"
"2002-05-11",10.7803484179113,"RONC02800"
"2002-05-12",10.5400678640918,"RONC02800"
"2002-05-13",10.172613986613,"RONC02800"
"2002-05-14",9.82849351339414,"RONC02800"
"2002-05-15",9.57543529648302,"RONC02800"
"2002-05-16",9.25609775761942,"RONC02800"
"2002-05-17",9.15179444190029,"RONC02800"
"2002-05-18",8.96147391331648,"RONC02800"
"2002-05-19",9.06208207364602,"RONC02800"
"2002-05-20",9.71683984348736,"RONC02800"
"2002-05-21",11.0085200701632,"RONC02800"
"2002-05-22",12.2283702532522,"RONC02800"
"2002-05-23",13.1108791002732,"RONC02800"
"2002-05-24",13.2151835369338,"RONC02800"
"2002-05-25",12.7060072149002,"RONC02800"
"2002-05-26",11.419405979752,"RONC02800"
"2002-05-27",10.4071471648729,"RONC02800"
"2002-05-28",9.87076389846454,"RONC02800"
"2002-05-29",9.78014702363441,"RONC02800"
"2002-05-30",9.86301127834829,"RONC02800"
"2002-05-31",9.66335352039914,"RONC02800"
"2002-06-01",9.37377308513411,"RONC02800"
"2002-06-02",8.99703505057519,"RONC02800"
"2002-06-03",8.94370669224151,"RONC02800"
"2002-06-04",8.7504281071735,"RONC02800"
"2002-06-05",8.6357235382329,"RONC02800"
"2002-06-06",8.57264056216332,"RONC02800"
"2002-06-07",8.39936245569353,"RONC02800"
"2002-06-08",8.30971276246897,"RONC02800"
"2002-06-09",8.17169258623122,"RONC02800"
"2002-06-10",8.15981824968448,"RONC02800"
"2002-06-11",8.0610193366659,"RONC02800"
"2002-06-12",7.94998283790451,"RONC02800"
"2002-06-13",7.83915410922218,"RONC02800"
"2002-06-14",7.78300541230586,"RONC02800"
"2002-06-15",7.67538187276008,"RONC02800"
"2002-06-16",7.6587845664831,"RONC02800"
"2002-06-17",7.53669425884924,"RONC02800"
"2002-06-18",7.49601963324063,"RONC02800"
"2002-06-19",7.4572711657338,"RONC02800"
"2002-06-20",7.34958834508228,"RONC02800"
"2002-06-21",7.25107302923602,"RONC02800"
"2002-06-22",7.20502754897167,"RONC02800"
"2002-06-23",7.18306407081338,"RONC02800"
"2002-06-24",7.10006831043285,"RONC02800"
"2002-06-25",7.09870556446522,"RONC02800"
"2002-06-26",6.99497190862912,"RONC02800"
"2002-06-27",7.00026468490957,"RONC02800"
"2002-06-28",6.9827598860356,"RONC02800"
"2002-06-29",6.94182155631474,"RONC02800"
"2002-06-30",6.93395894769046,"RONC02800"
"2002-07-01",6.81759059523245,"RONC02800"
"2002-07-02",6.68436777946922,"RONC02800"
"2002-07-03",6.62059990030019,"RONC02800"
"2002-07-04",6.60652918760943,"RONC02800"
"2002-07-05",6.59332516425133,"RONC02800"
"2002-07-06",6.56147987660811,"RONC02800"
"2002-07-07",6.50539042781628,"RONC02800"
"2002-07-08",6.37991105581615,"RONC02800"
"2002-07-09",6.32751052741993,"RONC02800"
"2002-07-10",6.25912209321286,"RONC02800"
"2002-07-11",6.35581583683063,"RONC02800"
"2002-07-12",6.47247984340209,"RONC02800"
"2002-07-13",6.46568593003649,"RONC02800"
"2002-07-14",6.5421123575158,"RONC02800"
"2002-07-15",6.62309316401759,"RONC02800"
"2002-07-16",6.79438232630207,"RONC02800"
"2002-07-17",6.77497699540009,"RONC02800"
"2002-07-18",6.59684366502313,"RONC02800"
"2002-07-19",6.47074937904476,"RONC02800"
"2002-07-20",6.35800793323732,"RONC02800"
"2002-07-21",6.25885555810595,"RONC02800"
"2002-07-22",6.30297212922716,"RONC02800"
"2002-07-23",6.3329864183754,"RONC02800"
"2002-07-24",6.33410944088952,"RONC02800"
"2002-07-25",6.3132308791382,"RONC02800"
"2002-07-26",6.28550501812642,"RONC02800"
"2002-07-27",6.15064477262111,"RONC02800"
"2002-07-28",6.00014156578611,"RONC02800"
"2002-07-29",5.83303946997392,"RONC02800"
"2002-07-30",5.72460565087176,"RONC02800"
"2002-07-31",5.72980173098068,"RONC02800"
"2002-08-01",5.93717543229044,"RONC02800"
"2002-08-02",6.41259541599175,"RONC02800"
"2002-08-03",7.31333408655356,"RONC02800"
"2002-08-04",8.65029706641729,"RONC02800"
"2002-08-05",9.93779821050815,"RONC02800"
