"date","Q","CODIGO_ESTACAO"
"2001-01-01",503.008312942122,"MOGU02900"
"2001-01-02",478.162083459095,"MOGU02900"
"2001-01-03",441.553817741639,"MOGU02900"
"2001-01-04",392.35039627327,"MOGU02900"
"2001-01-05",344.938266094705,"MOGU02900"
"2001-01-06",304.009944472335,"MOGU02900"
"2001-01-07",288.713756939992,"MOGU02900"
"2001-01-08",272.501069760174,"MOGU02900"
"2001-01-09",258.894120541503,"MOGU02900"
"2001-01-10",255.786996471537,"MOGU02900"
"2001-01-11",264.12092647709,"MOGU02900"
"2001-01-12",276.06580724793,"MOGU02900"
"2001-01-13",287.770821087649,"MOGU02900"
"2001-01-14",293.728563562108,"MOGU02900"
"2001-01-15",298.13016461449,"MOGU02900"
"2001-01-16",289.25811127391,"MOGU02900"
"2001-01-17",264.808225060755,"MOGU02900"
"2001-01-18",236.353478902309,"MOGU02900"
"2001-01-19",216.902029746098,"MOGU02900"
"2001-01-20",226.456349855552,"MOGU02900"
"2001-01-21",227.565049456723,"MOGU02900"
"2001-01-22",237.326477039892,"MOGU02900"
"2001-01-23",237.227670810398,"MOGU02900"
"2001-01-24",230.410216547697,"MOGU02900"
"2001-01-25",251.264246970801,"MOGU02900"
"2001-01-26",279.439732528468,"MOGU02900"
"2001-01-27",324.333100747311,"MOGU02900"
"2001-01-28",357.476431017264,"MOGU02900"
"2001-01-29",394.482829401038,"MOGU02900"
"2001-01-30",413.380587627323,"MOGU02900"
"2001-01-31",430.593548789641,"MOGU02900"
"2001-02-01",438.398261947924,"MOGU02900"
"2001-02-02",426.388643593601,"MOGU02900"
"2001-02-03",404.285335009883,"MOGU02900"
"2001-02-04",368.541186042549,"MOGU02900"
"2001-02-05",322.80385180094,"MOGU02900"
"2001-02-06",285.000337536144,"MOGU02900"
"2001-02-07",269.226343574556,"MOGU02900"
"2001-02-08",273.763354463437,"MOGU02900"
"2001-02-09",301.235272714957,"MOGU02900"
"2001-02-10",336.573511571927,"MOGU02900"
"2001-02-11",378.728903737634,"MOGU02900"
"2001-02-12",394.826699337871,"MOGU02900"
"2001-02-13",403.918339779027,"MOGU02900"
"2001-02-14",402.296357264707,"MOGU02900"
"2001-02-15",399.922154309754,"MOGU02900"
"2001-02-16",387.351693884392,"MOGU02900"
"2001-02-17",404.733755739998,"MOGU02900"
"2001-02-18",400.229884166856,"MOGU02900"
"2001-02-19",397.221172032733,"MOGU02900"
"2001-02-20",384.301171099044,"MOGU02900"
"2001-02-21",353.054880662101,"MOGU02900"
"2001-02-22",315.320731451608,"MOGU02900"
"2001-02-23",285.271008303791,"MOGU02900"
"2001-02-24",258.45384674523,"MOGU02900"
"2001-02-25",252.867931023695,"MOGU02900"
"2001-02-26",242.870390595098,"MOGU02900"
"2001-02-27",232.453036947263,"MOGU02900"
"2001-02-28",221.071123816791,"MOGU02900"
"2001-03-01",214.933360004642,"MOGU02900"
"2001-03-02",207.132435506239,"MOGU02900"
"2001-03-03",203.190527930166,"MOGU02900"
"2001-03-04",200.777697701948,"MOGU02900"
"2001-03-05",200.262365196755,"MOGU02900"
"2001-03-06",206.467065417012,"MOGU02900"
"2001-03-07",213.499540560145,"MOGU02900"
"2001-03-08",225.892508781531,"MOGU02900"
"2001-03-09",241.345486142988,"MOGU02900"
"2001-03-10",266.64037445304,"MOGU02900"
"2001-03-11",295.214558036064,"MOGU02900"
"2001-03-12",325.472173771523,"MOGU02900"
"2001-03-13",334.328046111827,"MOGU02900"
"2001-03-14",311.842501510306,"MOGU02900"
"2001-03-15",279.635148969215,"MOGU02900"
"2001-03-16",253.040409575717,"MOGU02900"
"2001-03-17",231.956787651358,"MOGU02900"
"2001-03-18",213.924189002328,"MOGU02900"
"2001-03-19",201.881674075094,"MOGU02900"
"2001-03-20",192.128810388459,"MOGU02900"
"2001-03-21",191.133610870456,"MOGU02900"
"2001-03-22",188.763294457185,"MOGU02900"
"2001-03-23",192.727856923388,"MOGU02900"
"2001-03-24",193.413171596183,"MOGU02900"
"2001-03-25",192.647116046281,"MOGU02900"
"2001-03-26",190.221212244537,"MOGU02900"
"2001-03-27",192.652658723502,"MOGU02900"
"2001-03-28",200.453474571015,"MOGU02900"
"2001-03-29",214.894565553425,"MOGU02900"
"2001-03-30",228.989550420816,"MOGU02900"
"2001-03-31",244.38791357574,"MOGU02900"
"2001-04-01",252.801444583871,"MOGU02900"
"2001-04-02",267.026233151444,"MOGU02900"
"2001-04-03",305.360213715823,"MOGU02900"
"2001-04-04",330.229427538476,"MOGU02900"
"2001-04-05",329.074159159289,"MOGU02900"
"2001-04-06",314.839137280854,"MOGU02900"
"2001-04-07",276.045898590953,"MOGU02900"
"2001-04-08",232.57307421757,"MOGU02900"
"2001-04-09",215.349556508068,"MOGU02900"
"2001-04-10",205.273336001854,"MOGU02900"
"2001-04-11",201.442254326068,"MOGU02900"
"2001-04-12",198.872039905986,"MOGU02900"
"2001-04-13",192.476006970096,"MOGU02900"
"2001-04-14",181.940115484743,"MOGU02900"
"2001-04-15",175.283100937961,"MOGU02900"
"2001-04-16",168.375102752899,"MOGU02900"
"2001-04-17",162.22601804677,"MOGU02900"
"2001-04-18",161.683757623978,"MOGU02900"
"2001-04-19",160.896758729702,"MOGU02900"
"2001-04-20",159.611912185488,"MOGU02900"
"2001-04-21",156.589051548138,"MOGU02900"
"2001-04-22",153.317956863505,"MOGU02900"
"2001-04-23",150.700107552663,"MOGU02900"
"2001-04-24",147.292243271738,"MOGU02900"
"2001-04-25",144.032423024737,"MOGU02900"
"2001-04-26",136.632944382294,"MOGU02900"
"2001-04-27",131.169745256655,"MOGU02900"
"2001-04-28",124.643271908329,"MOGU02900"
"2001-04-29",122.03210731972,"MOGU02900"
"2001-04-30",122.734187557674,"MOGU02900"
"2001-05-01",131.969416289623,"MOGU02900"
"2001-05-02",142.222803475223,"MOGU02900"
"2001-05-03",146.258743211208,"MOGU02900"
"2001-05-04",131.651267958592,"MOGU02900"
"2001-05-05",119.654944103275,"MOGU02900"
"2001-05-06",115.44471862062,"MOGU02900"
"2001-05-07",114.267491616121,"MOGU02900"
"2001-05-08",112.597112913286,"MOGU02900"
"2001-05-09",113.83394669839,"MOGU02900"
"2001-05-10",114.321042608835,"MOGU02900"
"2001-05-11",117.57223716596,"MOGU02900"
"2001-05-12",122.632874920596,"MOGU02900"
"2001-05-13",139.833887081369,"MOGU02900"
"2001-05-14",154.170393257453,"MOGU02900"
"2001-05-15",172.744855857967,"MOGU02900"
"2001-05-16",189.007913915048,"MOGU02900"
"2001-05-17",206.267456926954,"MOGU02900"
"2001-05-18",214.715484066345,"MOGU02900"
"2001-05-19",208.435914139534,"MOGU02900"
"2001-05-20",199.96801742289,"MOGU02900"
"2001-05-21",182.374194583945,"MOGU02900"
"2001-05-22",170.831052758171,"MOGU02900"
"2001-05-23",160.40812553713,"MOGU02900"
"2001-05-24",153.733633041519,"MOGU02900"
"2001-05-25",152.372637057994,"MOGU02900"
"2001-05-26",152.864563815655,"MOGU02900"
"2001-05-27",156.807084132804,"MOGU02900"
"2001-05-28",165.167785372786,"MOGU02900"
"2001-05-29",165.272607348666,"MOGU02900"
"2001-05-30",162.158311213551,"MOGU02900"
"2001-05-31",159.254611275446,"MOGU02900"
"2001-06-01",153.319445281071,"MOGU02900"
"2001-06-02",146.924524748402,"MOGU02900"
"2001-06-03",138.896245175442,"MOGU02900"
"2001-06-04",132.297271651278,"MOGU02900"
"2001-06-05",127.940817852671,"MOGU02900"
"2001-06-06",127.246797441296,"MOGU02900"
"2001-06-07",125.605524354782,"MOGU02900"
"2001-06-08",122.178248852256,"MOGU02900"
"2001-06-09",117.999759508683,"MOGU02900"
"2001-06-10",117.305563659077,"MOGU02900"
"2001-06-11",117.528308648556,"MOGU02900"
"2001-06-12",118.718750070804,"MOGU02900"
"2001-06-13",121.794195382469,"MOGU02900"
"2001-06-14",124.147434209154,"MOGU02900"
"2001-06-15",123.404516630082,"MOGU02900"
"2001-06-16",123.448100701559,"MOGU02900"
"2001-06-17",118.266589442745,"MOGU02900"
"2001-06-18",115.819609930883,"MOGU02900"
"2001-06-19",116.577111754466,"MOGU02900"
"2001-06-20",115.447474292986,"MOGU02900"
"2001-06-21",115.07280753507,"MOGU02900"
"2001-06-22",113.295877246376,"MOGU02900"
"2001-06-23",112.267296462729,"MOGU02900"
"2001-06-24",112.302589355113,"MOGU02900"
"2001-06-25",112.598693450578,"MOGU02900"
"2001-06-26",113.215547671393,"MOGU02900"
"2001-06-27",115.981480727081,"MOGU02900"
"2001-06-28",117.113708599166,"MOGU02900"
"2001-06-29",116.857892383695,"MOGU02900"
"2001-06-30",115.457812803254,"MOGU02900"
"2001-07-01",113.003049302424,"MOGU02900"
"2001-07-02",112.378992058973,"MOGU02900"
"2001-07-03",110.166647505768,"MOGU02900"
"2001-07-04",109.013058672413,"MOGU02900"
"2001-07-05",106.182708415204,"MOGU02900"
"2001-07-06",104.892060577936,"MOGU02900"
"2001-07-07",103.456728638032,"MOGU02900"
"2001-07-08",103.523567841972,"MOGU02900"
"2001-07-09",103.204307152314,"MOGU02900"
"2001-07-10",101.094396873588,"MOGU02900"
"2001-07-11",99.4021951447442,"MOGU02900"
"2001-07-12",97.4039290422865,"MOGU02900"
"2001-07-13",96.7506358629267,"MOGU02900"
"2001-07-14",96.4959584641046,"MOGU02900"
"2001-07-15",95.880560953442,"MOGU02900"
"2001-07-16",95.8048934806191,"MOGU02900"
"2001-07-17",93.5464579543589,"MOGU02900"
"2001-07-18",92.516094762047,"MOGU02900"
"2001-07-19",90.2680065908218,"MOGU02900"
"2001-07-20",89.061708726161,"MOGU02900"
"2001-07-21",87.2349708423456,"MOGU02900"
"2001-07-22",85.57327731673,"MOGU02900"
"2001-07-23",85.6944224670824,"MOGU02900"
"2001-07-24",88.1284009889575,"MOGU02900"
"2001-07-25",87.0092501108931,"MOGU02900"
"2001-07-26",88.3535062026645,"MOGU02900"
"2001-07-27",88.6311379976733,"MOGU02900"
"2001-07-28",88.4443363109335,"MOGU02900"
"2001-07-29",88.1537551722353,"MOGU02900"
"2001-07-30",89.0686068975703,"MOGU02900"
"2001-07-31",89.3230317626198,"MOGU02900"
"2001-08-01",89.1628953659078,"MOGU02900"
"2001-08-02",88.2954953970548,"MOGU02900"
"2001-08-03",87.4854180116885,"MOGU02900"
"2001-08-04",86.7390804682049,"MOGU02900"
"2001-08-05",86.1517627934596,"MOGU02900"
"2001-08-06",84.6170389815014,"MOGU02900"
"2001-08-07",82.0867414371864,"MOGU02900"
"2001-08-08",80.612828312529,"MOGU02900"
"2001-08-09",79.5160261972497,"MOGU02900"
"2001-08-10",78.5276623369658,"MOGU02900"
"2001-08-11",77.8625557810795,"MOGU02900"
"2001-08-12",77.2386948194701,"MOGU02900"
"2001-08-13",75.8948425585749,"MOGU02900"
"2001-08-14",74.8976023641328,"MOGU02900"
"2001-08-15",75.1313091898238,"MOGU02900"
"2001-08-16",74.8736759380065,"MOGU02900"
"2001-08-17",74.3191538041259,"MOGU02900"
"2001-08-18",75.1349738418396,"MOGU02900"
"2001-08-19",73.6263948389796,"MOGU02900"
"2001-08-20",74.8112398489554,"MOGU02900"
"2001-08-21",74.7649495571388,"MOGU02900"
"2001-08-22",74.1491706475896,"MOGU02900"
"2001-08-23",75.2643953300462,"MOGU02900"
"2001-08-24",80.8011484130355,"MOGU02900"
"2001-08-25",88.4501253471284,"MOGU02900"
"2001-08-26",93.8110680917735,"MOGU02900"
"2001-08-27",94.1083078616788,"MOGU02900"
"2001-08-28",92.8367812917477,"MOGU02900"
"2001-08-29",97.6277088978615,"MOGU02900"
"2001-08-30",103.638542258927,"MOGU02900"
"2001-08-31",111.299289742253,"MOGU02900"
"2001-09-01",112.249908129704,"MOGU02900"
"2001-09-02",109.138467186519,"MOGU02900"
"2001-09-03",106.610093231327,"MOGU02900"
"2001-09-04",100.151187832178,"MOGU02900"
"2001-09-05",95.0747814026958,"MOGU02900"
"2001-09-06",91.6558296082778,"MOGU02900"
"2001-09-07",86.7013331603813,"MOGU02900"
"2001-09-08",81.9208912598648,"MOGU02900"
"2001-09-09",78.9439852370647,"MOGU02900"
"2001-09-10",75.1560322743895,"MOGU02900"
"2001-09-11",74.3711600181431,"MOGU02900"
"2001-09-12",72.8566633634293,"MOGU02900"
"2001-09-13",72.1870406084055,"MOGU02900"
"2001-09-14",88.295349497937,"MOGU02900"
"2001-09-15",127.264698559373,"MOGU02900"
"2001-09-16",181.005152657788,"MOGU02900"
"2001-09-17",212.003384911814,"MOGU02900"
"2001-09-18",211.279065713993,"MOGU02900"
"2001-09-19",192.171932750204,"MOGU02900"
"2001-09-20",159.127644398929,"MOGU02900"
"2001-09-21",143.034507890763,"MOGU02900"
"2001-09-22",126.771432385108,"MOGU02900"
"2001-09-23",117.107857271877,"MOGU02900"
"2001-09-24",110.229137852527,"MOGU02900"
"2001-09-25",102.103560138116,"MOGU02900"
"2001-09-26",97.5920124359089,"MOGU02900"
"2001-09-27",95.8174749213706,"MOGU02900"
"2001-09-28",90.2197755564922,"MOGU02900"
"2001-09-29",97.0145925649095,"MOGU02900"
"2001-09-30",96.678771534248,"MOGU02900"
"2001-10-01",92.1062762520757,"MOGU02900"
"2001-10-02",104.302059436951,"MOGU02900"
"2001-10-03",127.456235819495,"MOGU02900"
"2001-10-04",170.206985463204,"MOGU02900"
"2001-10-05",202.854336069771,"MOGU02900"
"2001-10-06",217.258845190973,"MOGU02900"
"2001-10-07",192.323202933402,"MOGU02900"
"2001-10-08",152.725233389688,"MOGU02900"
"2001-10-09",155.742862931424,"MOGU02900"
"2001-10-10",156.818819301042,"MOGU02900"
"2001-10-11",153.618427076439,"MOGU02900"
"2001-10-12",154.224014584478,"MOGU02900"
"2001-10-13",149.557688168881,"MOGU02900"
"2001-10-14",146.78815099412,"MOGU02900"
"2001-10-15",149.24211985849,"MOGU02900"
"2001-10-16",143.435196139908,"MOGU02900"
"2001-10-17",136.152347449157,"MOGU02900"
"2001-10-18",127.180776862107,"MOGU02900"
"2001-10-19",121.419712174566,"MOGU02900"
"2001-10-20",125.417150792143,"MOGU02900"
"2001-10-21",125.611385925252,"MOGU02900"
"2001-10-22",137.484939922953,"MOGU02900"
"2001-10-23",146.648692536249,"MOGU02900"
"2001-10-24",157.233873832161,"MOGU02900"
"2001-10-25",161.112258758178,"MOGU02900"
"2001-10-26",159.446187197062,"MOGU02900"
"2001-10-27",147.137666063103,"MOGU02900"
"2001-10-28",130.406435098029,"MOGU02900"
"2001-10-29",123.80768508944,"MOGU02900"
"2001-10-30",109.512579712175,"MOGU02900"
"2001-10-31",101.386829543175,"MOGU02900"
"2001-11-01",97.6372429760744,"MOGU02900"
"2001-11-02",89.2312780349772,"MOGU02900"
"2001-11-03",85.0052690351362,"MOGU02900"
"2001-11-04",88.636958982257,"MOGU02900"
"2001-11-05",99.4392989330402,"MOGU02900"
"2001-11-06",104.00226305101,"MOGU02900"
"2001-11-07",109.07513046914,"MOGU02900"
"2001-11-08",108.289108664676,"MOGU02900"
"2001-11-09",110.041998269326,"MOGU02900"
"2001-11-10",111.263067641242,"MOGU02900"
"2001-11-11",113.715738049952,"MOGU02900"
"2001-11-12",133.789624589306,"MOGU02900"
"2001-11-13",152.630597136355,"MOGU02900"
"2001-11-14",205.605067571345,"MOGU02900"
"2001-11-15",245.808360870173,"MOGU02900"
"2001-11-16",264.92837614424,"MOGU02900"
"2001-11-17",256.394084556394,"MOGU02900"
"2001-11-18",239.683685557678,"MOGU02900"
"2001-11-19",241.939572723744,"MOGU02900"
"2001-11-20",252.889194150393,"MOGU02900"
"2001-11-21",251.257208351344,"MOGU02900"
"2001-11-22",244.271658221239,"MOGU02900"
"2001-11-23",233.650963589384,"MOGU02900"
"2001-11-24",218.955533629281,"MOGU02900"
"2001-11-25",212.464466976988,"MOGU02900"
"2001-11-26",192.398636161796,"MOGU02900"
"2001-11-27",174.858522337167,"MOGU02900"
"2001-11-28",163.222292928913,"MOGU02900"
"2001-11-29",159.499950974277,"MOGU02900"
"2001-11-30",176.502457851597,"MOGU02900"
"2001-12-01",197.169488325007,"MOGU02900"
"2001-12-02",207.584460653156,"MOGU02900"
"2001-12-03",190.540090385706,"MOGU02900"
"2001-12-04",172.820012191975,"MOGU02900"
"2001-12-05",152.007210863111,"MOGU02900"
"2001-12-06",137.979150634526,"MOGU02900"
"2001-12-07",130.229106718485,"MOGU02900"
"2001-12-08",135.497981700756,"MOGU02900"
"2001-12-09",153.754645908119,"MOGU02900"
"2001-12-10",179.06421204685,"MOGU02900"
"2001-12-11",207.541326179039,"MOGU02900"
"2001-12-12",224.210674396964,"MOGU02900"
"2001-12-13",219.85359592697,"MOGU02900"
"2001-12-14",210.475128054067,"MOGU02900"
"2001-12-15",218.162076345296,"MOGU02900"
"2001-12-16",266.718917885216,"MOGU02900"
"2001-12-17",354.574753787169,"MOGU02900"
"2001-12-18",439.066796005224,"MOGU02900"
"2001-12-19",467.061962143839,"MOGU02900"
"2001-12-20",452.142212865821,"MOGU02900"
"2001-12-21",438.186131344746,"MOGU02900"
"2001-12-22",447.94860556255,"MOGU02900"
"2001-12-23",440.053295400421,"MOGU02900"
"2001-12-24",444.502159064438,"MOGU02900"
"2001-12-25",433.347328010704,"MOGU02900"
"2001-12-26",401.267690310838,"MOGU02900"
"2001-12-27",366.025523686482,"MOGU02900"
"2001-12-28",329.69579254071,"MOGU02900"
"2001-12-29",332.817960981937,"MOGU02900"
"2001-12-30",400.994537832015,"MOGU02900"
"2001-12-31",458.401794435118,"MOGU02900"
"2002-01-01",464.875017796108,"MOGU02900"
"2002-01-02",464.351630522734,"MOGU02900"
"2002-01-03",448.502180432511,"MOGU02900"
"2002-01-04",410.552561337372,"MOGU02900"
"2002-01-05",367.220581289924,"MOGU02900"
"2002-01-06",329.504532918247,"MOGU02900"
"2002-01-07",322.486311870511,"MOGU02900"
"2002-01-08",358.025276038708,"MOGU02900"
"2002-01-09",425.061584442893,"MOGU02900"
"2002-01-10",523.7939280431,"MOGU02900"
"2002-01-11",546.806941973972,"MOGU02900"
"2002-01-12",528.524668350309,"MOGU02900"
"2002-01-13",558.849122074034,"MOGU02900"
"2002-01-14",647.828922915108,"MOGU02900"
"2002-01-15",706.227754333519,"MOGU02900"
"2002-01-16",731.413957530903,"MOGU02900"
"2002-01-17",718.448580202378,"MOGU02900"
"2002-01-18",685.34854903042,"MOGU02900"
"2002-01-19",652.399712829997,"MOGU02900"
"2002-01-20",623.508790930092,"MOGU02900"
"2002-01-21",597.276879215156,"MOGU02900"
"2002-01-22",557.899757935695,"MOGU02900"
"2002-01-23",525.454267532099,"MOGU02900"
"2002-01-24",501.217493653494,"MOGU02900"
"2002-01-25",483.387431500024,"MOGU02900"
"2002-01-26",500.719728625848,"MOGU02900"
"2002-01-27",531.904099007951,"MOGU02900"
"2002-01-28",550.42638403554,"MOGU02900"
"2002-01-29",558.511900337042,"MOGU02900"
"2002-01-30",572.441092180316,"MOGU02900"
"2002-01-31",548.678818356695,"MOGU02900"
"2002-02-01",536.350079317922,"MOGU02900"
"2002-02-02",540.654347922855,"MOGU02900"
"2002-02-03",543.188479374453,"MOGU02900"
"2002-02-04",519.894551233097,"MOGU02900"
"2002-02-05",493.304433376962,"MOGU02900"
"2002-02-06",462.556713172114,"MOGU02900"
"2002-02-07",440.462567475294,"MOGU02900"
"2002-02-08",443.169884238855,"MOGU02900"
"2002-02-09",479.450341152665,"MOGU02900"
"2002-02-10",576.207857809145,"MOGU02900"
"2002-02-11",666.696089284555,"MOGU02900"
"2002-02-12",691.050233214695,"MOGU02900"
"2002-02-13",686.262448768385,"MOGU02900"
"2002-02-14",671.904900530423,"MOGU02900"
"2002-02-15",664.758422593185,"MOGU02900"
"2002-02-16",676.372422557071,"MOGU02900"
"2002-02-17",657.219290093325,"MOGU02900"
"2002-02-18",628.371260957763,"MOGU02900"
"2002-02-19",589.307315476025,"MOGU02900"
"2002-02-20",557.571225523882,"MOGU02900"
"2002-02-21",545.057945210199,"MOGU02900"
"2002-02-22",560.743789343137,"MOGU02900"
"2002-02-23",607.639430543944,"MOGU02900"
"2002-02-24",650.145364242509,"MOGU02900"
"2002-02-25",662.264702506713,"MOGU02900"
"2002-02-26",660.991398077379,"MOGU02900"
"2002-02-27",640.118881162841,"MOGU02900"
"2002-02-28",616.301390096056,"MOGU02900"
"2002-03-01",595.925258501758,"MOGU02900"
"2002-03-02",569.637062287361,"MOGU02900"
"2002-03-03",534.771897623651,"MOGU02900"
"2002-03-04",505.557236063283,"MOGU02900"
"2002-03-05",484.512844137255,"MOGU02900"
"2002-03-06",465.383950250278,"MOGU02900"
"2002-03-07",439.156273885825,"MOGU02900"
"2002-03-08",413.77534454753,"MOGU02900"
"2002-03-09",396.268832067718,"MOGU02900"
"2002-03-10",373.024115686222,"MOGU02900"
"2002-03-11",363.89122139752,"MOGU02900"
"2002-03-12",346.599766775592,"MOGU02900"
"2002-03-13",334.738713614984,"MOGU02900"
"2002-03-14",323.090270543002,"MOGU02900"
"2002-03-15",324.498216529999,"MOGU02900"
"2002-03-16",326.604247388778,"MOGU02900"
"2002-03-17",334.515226432515,"MOGU02900"
"2002-03-18",338.399777735067,"MOGU02900"
"2002-03-19",339.1906498228,"MOGU02900"
"2002-03-20",338.860782435596,"MOGU02900"
"2002-03-21",338.567420233807,"MOGU02900"
"2002-03-22",329.78103616109,"MOGU02900"
"2002-03-23",316.260229013984,"MOGU02900"
"2002-03-24",320.81409148242,"MOGU02900"
"2002-03-25",340.308644413609,"MOGU02900"
"2002-03-26",388.584567129733,"MOGU02900"
"2002-03-27",429.676698227128,"MOGU02900"
"2002-03-28",464.331166882231,"MOGU02900"
"2002-03-29",469.854813372427,"MOGU02900"
"2002-03-30",452.019739888576,"MOGU02900"
"2002-03-31",416.128063042207,"MOGU02900"
"2002-04-01",379.34766325576,"MOGU02900"
"2002-04-02",349.407896260033,"MOGU02900"
"2002-04-03",317.787417604134,"MOGU02900"
"2002-04-04",295.305911134421,"MOGU02900"
"2002-04-05",281.744926819517,"MOGU02900"
"2002-04-06",279.303436965312,"MOGU02900"
"2002-04-07",291.45978024052,"MOGU02900"
"2002-04-08",304.422639103047,"MOGU02900"
"2002-04-09",308.547745823222,"MOGU02900"
"2002-04-10",312.17097080398,"MOGU02900"
"2002-04-11",306.722856149778,"MOGU02900"
"2002-04-12",293.064024826517,"MOGU02900"
"2002-04-13",270.162602961628,"MOGU02900"
"2002-04-14",253.51047973803,"MOGU02900"
"2002-04-15",241.047754487819,"MOGU02900"
"2002-04-16",232.322095772774,"MOGU02900"
"2002-04-17",220.389476000281,"MOGU02900"
"2002-04-18",211.942873221793,"MOGU02900"
"2002-04-19",202.174554339032,"MOGU02900"
"2002-04-20",202.778416427357,"MOGU02900"
"2002-04-21",202.788484160624,"MOGU02900"
"2002-04-22",206.899520823196,"MOGU02900"
"2002-04-23",205.885610122501,"MOGU02900"
"2002-04-24",203.169473664481,"MOGU02900"
"2002-04-25",201.367403390258,"MOGU02900"
"2002-04-26",196.592292417219,"MOGU02900"
"2002-04-27",193.614824981125,"MOGU02900"
"2002-04-28",191.179204020599,"MOGU02900"
"2002-04-29",189.292772339872,"MOGU02900"
"2002-04-30",189.668246302118,"MOGU02900"
"2002-05-01",187.343044443063,"MOGU02900"
"2002-05-02",187.786998237393,"MOGU02900"
"2002-05-03",188.451810560981,"MOGU02900"
"2002-05-04",191.709755301305,"MOGU02900"
"2002-05-05",203.150189334374,"MOGU02900"
"2002-05-06",209.369813408295,"MOGU02900"
"2002-05-07",218.171089828671,"MOGU02900"
"2002-05-08",218.629126936399,"MOGU02900"
"2002-05-09",219.027456923412,"MOGU02900"
"2002-05-10",215.188995897846,"MOGU02900"
"2002-05-11",210.220855002554,"MOGU02900"
"2002-05-12",205.535293691706,"MOGU02900"
"2002-05-13",198.369804664537,"MOGU02900"
"2002-05-14",191.659325809907,"MOGU02900"
"2002-05-15",186.72459525555,"MOGU02900"
"2002-05-16",180.497392956339,"MOGU02900"
"2002-05-17",178.463439009763,"MOGU02900"
"2002-05-18",174.75211701047,"MOGU02900"
"2002-05-19",176.71401403502,"MOGU02900"
"2002-05-20",189.482037187864,"MOGU02900"
"2002-05-21",214.670288171527,"MOGU02900"
"2002-05-22",238.457826247562,"MOGU02900"
"2002-05-23",255.667081197043,"MOGU02900"
"2002-05-24",257.7010570024,"MOGU02900"
"2002-05-25",247.771926920937,"MOGU02900"
"2002-05-26",222.682718185269,"MOGU02900"
"2002-05-27",202.943289986993,"MOGU02900"
"2002-05-28",192.483614241626,"MOGU02900"
"2002-05-29",190.716551047936,"MOGU02900"
"2002-05-30",192.332435229022,"MOGU02900"
"2002-05-31",188.439033739861,"MOGU02900"
"2002-06-01",182.792106170036,"MOGU02900"
"2002-06-02",175.445572582553,"MOGU02900"
"2002-06-03",174.405649506768,"MOGU02900"
"2002-06-04",170.636644291763,"MOGU02900"
"2002-06-05",168.399861989316,"MOGU02900"
"2002-06-06",167.169720193211,"MOGU02900"
"2002-06-07",163.790731844858,"MOGU02900"
"2002-06-08",162.042529056804,"MOGU02900"
"2002-06-09",159.351083629299,"MOGU02900"
"2002-06-10",159.119529593689,"MOGU02900"
"2002-06-11",157.192913573229,"MOGU02900"
"2002-06-12",155.027660021004,"MOGU02900"
"2002-06-13",152.866458063585,"MOGU02900"
"2002-06-14",151.771537323044,"MOGU02900"
"2002-06-15",149.672837761152,"MOGU02900"
"2002-06-16",149.349184036706,"MOGU02900"
"2002-06-17",146.968377047604,"MOGU02900"
"2002-06-18",146.175206526497,"MOGU02900"
"2002-06-19",145.41959681394,"MOGU02900"
"2002-06-20",143.319741248155,"MOGU02900"
"2002-06-21",141.398655479384,"MOGU02900"
"2002-06-22",140.50075126934,"MOGU02900"
"2002-06-23",140.072455171823,"MOGU02900"
"2002-06-24",138.4540065807,"MOGU02900"
"2002-06-25",138.427432520998,"MOGU02900"
"2002-06-26",136.404587156727,"MOGU02900"
"2002-06-27",136.507798287933,"MOGU02900"
"2002-06-28",136.166448116002,"MOGU02900"
"2002-06-29",135.368135265371,"MOGU02900"
"2002-06-30",135.214811435429,"MOGU02900"
"2002-07-01",132.945584727662,"MOGU02900"
"2002-07-02",130.347689636529,"MOGU02900"
"2002-07-03",129.104191971988,"MOGU02900"
"2002-07-04",128.829807774216,"MOGU02900"
"2002-07-05",128.572324344905,"MOGU02900"
"2002-07-06",127.951329240049,"MOGU02900"
"2002-07-07",126.857563860254,"MOGU02900"
"2002-07-08",124.410668839382,"MOGU02900"
"2002-07-09",123.388838796882,"MOGU02900"
"2002-07-10",122.055238568581,"MOGU02900"
"2002-07-11",123.940802992728,"MOGU02900"
"2002-07-12",126.215795067078,"MOGU02900"
"2002-07-13",126.083311197247,"MOGU02900"
"2002-07-14",127.573655322191,"MOGU02900"
"2002-07-15",129.152811553665,"MOGU02900"
"2002-07-16",132.493014741188,"MOGU02900"
"2002-07-17",132.114603478798,"MOGU02900"
"2002-07-18",128.64093643534,"MOGU02900"
"2002-07-19",126.18205036026,"MOGU02900"
"2002-07-20",123.9835496984,"MOGU02900"
"2002-07-21",122.050041033595,"MOGU02900"
"2002-07-22",122.910330788745,"MOGU02900"
"2002-07-23",123.495620733229,"MOGU02900"
"2002-07-24",123.517520095286,"MOGU02900"
"2002-07-25",123.110380276383,"MOGU02900"
"2002-07-26",122.569715542588,"MOGU02900"
"2002-07-27",119.939889954681,"MOGU02900"
"2002-07-28",117.005020728292,"MOGU02900"
"2002-07-29",113.746466914206,"MOGU02900"
"2002-07-30",111.63196659574,"MOGU02900"
"2002-07-31",111.733292115177,"MOGU02900"
"2002-08-01",115.777157406391,"MOGU02900"
"2002-08-02",125.04802617469,"MOGU02900"
