"site.name","site.id","constituent","consti.name","conc.units","flow.units","load.units","load.rate.units","lat","lon","basin.area","flow.site.name","flow.site.id","flow.lat","flow.lon","flow.basin.area","basin.area.units","basin.area.ratio.QC","fitdat.start","fitdat.end","fitdat.num.total","fitdat.num.incomplete","fitdat.num.censored","fitdat.min.gap.days","fitdat.max.gap.days","fitdat.median.gap.days","estdat.start","estdat.end","estdat.num.total","estdat.num.incomplete","estdat.min.gap.days","estdat.max.gap.days","estdat.median.gap.days","loadflex.version","run.date"
"Mogu","MOGU02900","NO3","NO3","mg L^-1","m^3 s^-1","kg","kg d^-1",-20.15,-48.63,200,"Mogu","MOGU02900",-20.15,-48.63,200,"km^2",1,2001-02-06,2014-12-09,81,0,5,41,126,63,2001-01-01,2014-12-31,5113,0,1,1,1,"1.2.0",2017-12-05 12:17:43
